date;weights
26/05/2017;1.88456084
26/05/2017;1.59326789
26/05/2017;0.955627886
26/05/2017;0.72384165
26/05/2017;0.85420341
26/05/2017;0.46117029
26/05/2017;0.25702481
26/05/2017;0.18507231
26/05/2017;0.26590058
26/05/2017;0.48369765
26/05/2017;1.06075377
26/05/2017;1.15337783
26/05/2017;1.102485637
26/05/2017;1.087785178
26/05/2017;1.181085316
26/05/2017;1.393669007
26/05/2017;1.40965713
26/05/2017;0.95013691
26/05/2017;0.87833346
26/05/2017;1.10079834
26/05/2017;1.202417267
26/05/2017;1.00799549
26/05/2017;0.85351926
26/05/2017;0.65460476
26/05/2017;1.07048733
26/05/2017;1.41960036
26/05/2017;1.51606606
27/05/2017;1.33192217
27/05/2017;1.5210006
27/05/2017;1.84482209
27/05/2017;1.896639953
27/05/2017;1.897124683
27/05/2017;1.880286115
27/05/2017;1.87263349
27/05/2017;1.913409512
27/05/2017;1.818388405
27/05/2017;1.869663922
27/05/2017;1.938384625
27/05/2017;0.682264177
27/05/2017;0.314683451
27/05/2017;0.50829515
27/05/2017;0.458875972
27/05/2017;0.198502432
27/05/2017;0.482865315
27/05/2017;0.947457486
27/05/2017;0.394110261
27/05/2017;1.820152881
27/05/2017;1.986121306
27/05/2017;1.829789515
27/05/2017;1.833878705
27/05/2017;1.547220383
27/05/2017;1.433953852
27/05/2017;1.415693615
27/05/2017;1.6763755
27/05/2017;1.913166737
27/05/2017;1.95881795
27/05/2017;1.926990009
27/05/2017;1.9763221
27/05/2017;1.9920273
27/05/2017;1.99482423
27/05/2017;1.96969466
27/05/2017;1.814982419
27/05/2017;1.119379547
27/05/2017;0.264289703
27/05/2017;0.233722992
27/05/2017;0.311499013
27/05/2017;0.40681046
27/05/2017;1.094554619
27/05/2017;1.829465476
27/05/2017;1.942634919
27/05/2017;1.804996816
27/05/2017;0.96667228
27/05/2017;0.130789735
27/05/2017;0.011935546
27/05/2017;0.024470006
28/05/2017;0.1027918
28/05/2017;0.085856388
28/05/2017;0.272662535
28/05/2017;0.604059909
28/05/2017;1.59748952
28/05/2017;1.941277974
28/05/2017;1.928144783
28/05/2017;1.974690192
28/05/2017;1.978486911
28/05/2017;1.95679054
28/05/2017;0.504026569
28/05/2017;0.479243016
28/05/2017;0.571843434
28/05/2017;0.314411392
28/05/2017;0.09339407
28/05/2017;0.023090992
28/05/2017;0.028979122
28/05/2017;0.372916056
28/05/2017;1.555700462
28/05/2017;1.04980842
28/05/2017;0.628968993
28/05/2017;1.274690117
28/05/2017;1.205804119
28/05/2017;1.117889022
28/05/2017;1.063353895
28/05/2017;1.71590167
28/05/2017;1.02613484
28/05/2017;0.488449907
28/05/2017;0.269517013
28/05/2017;0.171916635
28/05/2017;0.38894244
28/05/2017;0.329419557
28/05/2017;0.077632599
28/05/2017;0.03473209
28/05/2017;0.034214175
28/05/2017;0.07475991
28/05/2017;0.14594999
28/05/2017;0.36972645
28/05/2017;1.41326574
28/05/2017;1.79623262
28/05/2017;1.824666865
28/05/2017;1.79299163
28/05/2017;1.74963192
28/05/2017;1.733960514
28/05/2017;1.434500149
28/05/2017;1.08525182
28/05/2017;1.30851917
28/05/2017;1.24273508
29/05/2017;1.32919765
29/05/2017;1.7759833
29/05/2017;1.77133923
29/05/2017;1.9523433
29/05/2017;1.97563325
29/05/2017;1.88661095
29/05/2017;1.51291502
29/05/2017;0.774986364
29/05/2017;0.22504414
29/05/2017;0.10641208
29/05/2017;0.11686644
29/05/2017;0.1999395
29/05/2017;0.23876421
29/05/2017;0.66634258
29/05/2017;1.22624013
29/05/2017;1.46390828
29/05/2017;1.75500275
29/05/2017;1.910654324
29/05/2017;1.73586346
29/05/2017;1.34487204
29/05/2017;0.9743619
29/05/2017;1.31863812
29/05/2017;1.021392567
29/05/2017;0.55726709
29/05/2017;0.48055226
29/05/2017;0.37853633
29/05/2017;0.82160849
29/05/2017;1.28840658
29/05/2017;1.59174703
29/05/2017;1.75015415
29/05/2017;1.74799672
29/05/2017;1.84694085
29/05/2017;1.77957327
29/05/2017;1.67426834
29/05/2017;1.6556283
29/05/2017;1.519340878
29/05/2017;1.27702169
29/05/2017;1.17361062
29/05/2017;1.20966005
29/05/2017;1.2360668
29/05/2017;1.27667126
29/05/2017;1.402445
29/05/2017;1.4140724
29/05/2017;1.56276061
29/05/2017;1.62494562
29/05/2017;1.68435826
29/05/2017;1.8296003
29/05/2017;1.65438312
30/05/2017;1.20821332
30/05/2017;0.84924813
30/05/2017;0.99878022
30/05/2017;0.80968341
30/05/2017;0.56963097
30/05/2017;0.67911366
30/05/2017;0.56292954
30/05/2017;0.985040451
30/05/2017;1.610369029
30/05/2017;1.86266798
30/05/2017;1.85401802
30/05/2017;1.89090919
30/05/2017;1.90752209
30/05/2017;1.926468179
30/05/2017;1.863700158
30/05/2017;1.87425978
30/05/2017;1.926040622
30/05/2017;1.681877771
30/05/2017;0.95560424
30/05/2017;0.63065777
30/05/2017;0.19881396
30/05/2017;0.14766912
30/05/2017;0.08756906
30/05/2017;0.06825332
30/05/2017;0.13472329
30/05/2017;0.42235931
30/05/2017;1.50901319
30/05/2017;1.840578192
30/05/2017;1.86891173
30/05/2017;1.95612714
30/05/2017;1.97355938
30/05/2017;1.98557333
30/05/2017;1.984142731
30/05/2017;1.85071093
30/05/2017;1.5143149
30/05/2017;1.2365746
30/05/2017;0.89715044
30/05/2017;0.69621238
30/05/2017;0.726240572
30/05/2017;1.32011989
30/05/2017;1.389805423
30/05/2017;1.568572541
30/05/2017;1.85017129
30/05/2017;1.912282196
30/05/2017;1.894910112
30/05/2017;1.881476651
30/05/2017;1.9288827
30/05/2017;1.94158364
31/05/2017;1.92442654
31/05/2017;1.905155984
31/05/2017;1.931579789
31/05/2017;1.61587218
31/05/2017;0.766185026
31/05/2017;1.107298857
31/05/2017;0.767881571
31/05/2017;0.54459113
31/05/2017;0.40297288
31/05/2017;0.150228371
31/05/2017;0.137295065
31/05/2017;0.38676938
31/05/2017;0.97294412
31/05/2017;0.95854116
31/05/2017;1.08781934
31/05/2017;1.6873492
31/05/2017;1.9236085
31/05/2017;1.913097713
31/05/2017;1.972936911
31/05/2017;1.97920524
31/05/2017;1.97206074
31/05/2017;1.940878018
31/05/2017;1.9386347
31/05/2017;1.91448164
31/05/2017;1.90679247
31/05/2017;1.82935786
31/05/2017;1.56724675
31/05/2017;0.96279193
31/05/2017;0.636993749
31/05/2017;0.29149171
31/05/2017;0.192491532
31/05/2017;0.24723097
31/05/2017;0.22166271
31/05/2017;0.24500623
31/05/2017;0.7059916
31/05/2017;1.0402305
31/05/2017;1.22362548
31/05/2017;1.53254073
31/05/2017;1.63352155
31/05/2017;1.71384619
31/05/2017;1.827967652
31/05/2017;1.447871473
31/05/2017;0.748113272
31/05/2017;0.43648534
31/05/2017;0.44286963
31/05/2017;0.57193708
31/05/2017;0.51122525
31/05/2017;0.702592448
01/06/2017;0.960941055
01/06/2017;1.327662473
01/06/2017;1.492937706
01/06/2017;1.53714387
01/06/2017;1.69359822
01/06/2017;1.51611382
01/06/2017;0.994311817
01/06/2017;1.078891623
01/06/2017;0.97307948
01/06/2017;0.92912437
01/06/2017;0.87076333
01/06/2017;0.498260672
01/06/2017;0.717498051
01/06/2017;1.33705461
01/06/2017;1.603689034
01/06/2017;1.76370797
01/06/2017;1.60726263
01/06/2017;1.712507235
01/06/2017;1.663801296
01/06/2017;1.28399632
01/06/2017;0.63638402
01/06/2017;0.40371271
01/06/2017;0.2429895
01/06/2017;0.19740481
01/06/2017;0.19819495
01/06/2017;0.31079468
01/06/2017;0.530468064
01/06/2017;0.969803093
01/06/2017;1.286866866
01/06/2017;0.959413606
01/06/2017;1.51841809
01/06/2017;1.82762473
01/06/2017;1.79459732
01/06/2017;1.71698657
01/06/2017;1.68185892
01/06/2017;1.7490518
01/06/2017;1.70921797
01/06/2017;1.68587159
01/06/2017;1.239117519
01/06/2017;0.901509289
01/06/2017;0.80502112
01/06/2017;0.41661111
01/06/2017;0.42264427
01/06/2017;0.66401484
01/06/2017;0.66576674
01/06/2017;0.87917634
01/06/2017;0.62352032
01/06/2017;0.62737329
02/06/2017;0.87746065
02/06/2017;1.30531749
02/06/2017;1.53263725
02/06/2017;1.4573302
02/06/2017;1.25190067
02/06/2017;1.38143756
02/06/2017;1.05563998
02/06/2017;1.36914887
02/06/2017;1.50333488
02/06/2017;1.51260655
02/06/2017;1.46221723
02/06/2017;1.32960351
02/06/2017;1.1488394
02/06/2017;1.12060053
02/06/2017;1.29105286
02/06/2017;1.23231089
02/06/2017;1.2267825
02/06/2017;1.27695995
02/06/2017;1.08521631
02/06/2017;1.08188097
02/06/2017;1.19515681
02/06/2017;1.23110203
02/06/2017;1.12599209
02/06/2017;1.28717124
02/06/2017;1.48697606
02/06/2017;1.48905347
02/06/2017;1.60801874
02/06/2017;1.58042041
02/06/2017;1.25174117
02/06/2017;1.10612638
02/06/2017;1.19277761
02/06/2017;1.1014932
02/06/2017;1.00520721
02/06/2017;1.046514
02/06/2017;0.93043805
02/06/2017;1.13494783
02/06/2017;1.16827892
02/06/2017;1.30991359
02/06/2017;1.264324467
02/06/2017;1.305719949
02/06/2017;1.095343115
02/06/2017;1.07231854
02/06/2017;1.23243968
02/06/2017;1.18674619
02/06/2017;1.21540521
02/06/2017;1.18789675
02/06/2017;1.37570115
02/06/2017;1.53698066
03/06/2017;1.49759451
03/06/2017;1.07883063
03/06/2017;0.75490318
03/06/2017;0.62642266
03/06/2017;0.74505504
03/06/2017;0.86850803
03/06/2017;0.83325511
03/06/2017;0.91141813
03/06/2017;0.71305537
03/06/2017;0.71283946
03/06/2017;1.00251943
03/06/2017;1.36248463
03/06/2017;1.35903509
03/06/2017;0.87327973
03/06/2017;0.59651288
03/06/2017;0.41236028
03/06/2017;0.50918787
03/06/2017;0.63393245
03/06/2017;0.75595722
03/06/2017;0.51650657
03/06/2017;0.2277334
03/06/2017;0.479695212
03/06/2017;1.17018002
03/06/2017;1.12579113
03/06/2017;1.0692695
03/06/2017;0.8676048
03/06/2017;0.85068344
03/06/2017;0.74532156
03/06/2017;1.3500186
03/06/2017;1.3467703
03/06/2017;1.25765611
03/06/2017;1.27783938
03/06/2017;1.57416171
03/06/2017;1.65705675
03/06/2017;1.78348435
03/06/2017;1.65874225
03/06/2017;1.15696462
03/06/2017;1.06572279
03/06/2017;1.09005297
03/06/2017;0.98270126
03/06/2017;1.2976635
03/06/2017;0.88925535
03/06/2017;0.81686486
03/06/2017;1.22393975
03/06/2017;1.56639561
03/06/2017;1.67724696
03/06/2017;1.64557894
03/06/2017;1.68682351
04/06/2017;1.54224305
04/06/2017;1.27354503
04/06/2017;1.081588453
04/06/2017;1.1401492
04/06/2017;1.09346834
04/06/2017;0.79867367
04/06/2017;0.90634866
04/06/2017;1.15283885
04/06/2017;1.13587465
04/06/2017;1.12388113
04/06/2017;1.45455843
04/06/2017;1.54592475
04/06/2017;1.20893493
04/06/2017;0.96814777
04/06/2017;0.81557505
04/06/2017;0.65947242
04/06/2017;0.90644991
04/06/2017;1.10889427
04/06/2017;1.292635738
04/06/2017;1.24621091
04/06/2017;1.022005
04/06/2017;1.12519384
04/06/2017;1.32218632
04/06/2017;1.54300594
04/06/2017;1.77473079
04/06/2017;1.76002099
04/06/2017;1.630532142
04/06/2017;1.4194921
04/06/2017;1.45903521
04/06/2017;1.57972416
04/06/2017;1.30753737
04/06/2017;0.64842248
04/06/2017;0.32910785
04/06/2017;0.2985266
04/06/2017;0.38782252
04/06/2017;0.5714141
04/06/2017;1.18977515
04/06/2017;1.43543622
04/06/2017;1.33084699
04/06/2017;1.4411142
04/06/2017;1.40961795
04/06/2017;1.40331699
04/06/2017;1.57111384
04/06/2017;1.46076089
04/06/2017;0.78982365
04/06/2017;0.57206918
04/06/2017;0.54659845
04/06/2017;0.6479096
05/06/2017;0.78019799
05/06/2017;0.83015373
05/06/2017;0.75005572
05/06/2017;0.79565025
05/06/2017;0.94430266
05/06/2017;1.03590618
05/06/2017;1.11881726
05/06/2017;1.078016996
05/06/2017;1.03389029
05/06/2017;0.856123933
05/06/2017;0.71369971
05/06/2017;0.93617732
05/06/2017;1.18601301
05/06/2017;1.24882929
05/06/2017;1.19584723
05/06/2017;1.264691342
05/06/2017;1.761559341
05/06/2017;1.885944396
05/06/2017;1.691875121
05/06/2017;1.281556353
05/06/2017;0.87010872
05/06/2017;0.89308072
05/06/2017;0.70727804
05/06/2017;0.396467577
05/06/2017;0.059946664
05/06/2017;0.036416795
05/06/2017;0.089086618
05/06/2017;0.38150274
05/06/2017;1.02194744
05/06/2017;1.37095135
05/06/2017;1.56241659
05/06/2017;1.89279972
05/06/2017;1.96047991
05/06/2017;1.94927944
05/06/2017;1.96349541
05/06/2017;1.94521607
05/06/2017;1.495476158
05/06/2017;1.27602344
05/06/2017;1.213602507
05/06/2017;1.2183683
05/06/2017;1.25409735
05/06/2017;0.980387495
05/06/2017;0.70876766
05/06/2017;0.579972958
05/06/2017;0.83441417
05/06/2017;0.77436389
05/06/2017;0.555557871
05/06/2017;1.274931985
06/06/2017;1.056294719
06/06/2017;0.7836086
06/06/2017;1.36177152
06/06/2017;1.347088833
06/06/2017;0.504120286
06/06/2017;0.139915052
06/06/2017;0.04018065
06/06/2017;0.028279172
06/06/2017;0.007588996
06/06/2017;0.029150853
06/06/2017;0.10924286
06/06/2017;0.35487077
06/06/2017;0.987342932
06/06/2017;1.697513219
06/06/2017;1.697932661
06/06/2017;1.771582428
06/06/2017;1.804082657
06/06/2017;1.887007876
06/06/2017;1.80551852
06/06/2017;1.527131287
06/06/2017;1.49535729
06/06/2017;1.54854755
06/06/2017;1.76060452
06/06/2017;1.85989578
06/06/2017;1.79977815
06/06/2017;1.392414202
06/06/2017;1.11970386
06/06/2017;0.697690058
06/06/2017;0.577627014
06/06/2017;0.439268872
06/06/2017;1.26425436
06/06/2017;1.0940132
06/06/2017;0.608639304
06/06/2017;0.975391508
06/06/2017;1.65134587
06/06/2017;1.846476863
06/06/2017;1.38856219
06/06/2017;1.00767093
06/06/2017;1.16613986
06/06/2017;0.72412159
06/06/2017;0.80722359
06/06/2017;0.929099536
06/06/2017;0.323723784
06/06/2017;0.221961948
06/06/2017;0.58848201
06/06/2017;0.34135478
06/06/2017;0.428413237
06/06/2017;0.89858588
07/06/2017;0.62426309
07/06/2017;0.448437666
07/06/2017;0.69357828
07/06/2017;0.69372964
07/06/2017;0.42545565
07/06/2017;0.71205379
07/06/2017;0.511563307
07/06/2017;0.61729168
07/06/2017;1.05817161
07/06/2017;0.970353358
07/06/2017;0.97350226
07/06/2017;1.14860341
07/06/2017;1.28421758
07/06/2017;1.70990016
07/06/2017;1.89363718
07/06/2017;1.93994052
07/06/2017;1.90835045
07/06/2017;1.861776419
07/06/2017;1.970532212
07/06/2017;1.897005497
07/06/2017;1.53227099
07/06/2017;1.64294539
07/06/2017;0.526599965
07/06/2017;0.136898657
07/06/2017;0.073257611
07/06/2017;0.031644252
07/06/2017;0.01045559
07/06/2017;0.04324559
07/06/2017;0.732257
07/06/2017;1.34423609
07/06/2017;1.840527491
07/06/2017;1.970301568
07/06/2017;1.984421402
07/06/2017;1.99491852
07/06/2017;1.99306878
07/06/2017;1.97867834
07/06/2017;1.96674838
07/06/2017;1.92761726
07/06/2017;1.39479563
07/06/2017;0.429733799
07/06/2017;0.320622656
07/06/2017;0.60421586
07/06/2017;0.15873387
07/06/2017;0.19661031
07/06/2017;0.73395904
07/06/2017;0.730459073
07/06/2017;1.182848769
07/06/2017;1.07790143
08/06/2017;0.97756612
08/06/2017;1.47102992
08/06/2017;1.64065491
08/06/2017;1.80422007
08/06/2017;1.87535381
08/06/2017;1.86010849
08/06/2017;1.54771107
08/06/2017;1.44729519
08/06/2017;1.00366504
08/06/2017;0.71719826
08/06/2017;0.60595444
08/06/2017;0.89477112
08/06/2017;1.06729815
08/06/2017;1.19248141
08/06/2017;1.31636127
08/06/2017;1.63154984
08/06/2017;1.75050939
08/06/2017;1.7069772
08/06/2017;1.69348549
08/06/2017;1.85065215
08/06/2017;1.70616698
08/06/2017;1.51522854
08/06/2017;1.41737738
08/06/2017;1.44894699
08/06/2017;1.60646825
08/06/2017;1.3876162
08/06/2017;1.30124571
08/06/2017;1.45527883
08/06/2017;1.32750352
08/06/2017;1.1208021
08/06/2017;0.64720978
08/06/2017;0.2619767
08/06/2017;0.49743613
08/06/2017;0.23014751
08/06/2017;0.44323367
08/06/2017;0.72244604
08/06/2017;0.62822033
08/06/2017;0.82230064
08/06/2017;1.15424841
08/06/2017;1.26705848
08/06/2017;0.96257244
08/06/2017;1.27224207
08/06/2017;1.58006058
08/06/2017;1.04667824
08/06/2017;0.8022262
08/06/2017;1.19218751
08/06/2017;1.35075181
08/06/2017;1.37919187
09/06/2017;1.67317497
09/06/2017;1.78127885
09/06/2017;1.8410397
09/06/2017;1.85707603
09/06/2017;1.86647665
09/06/2017;1.86618049
09/06/2017;1.88500033
09/06/2017;1.70139245
09/06/2017;1.56333789
09/06/2017;1.42181698
09/06/2017;1.07713492
09/06/2017;0.77574375
09/06/2017;0.7853377
09/06/2017;0.45230548
09/06/2017;0.40313178
09/06/2017;0.25281696
09/06/2017;0.51456457
09/06/2017;0.68325828
09/06/2017;0.77149112
09/06/2017;0.7783347
09/06/2017;0.50107856
09/06/2017;0.58757135
09/06/2017;0.69074777
09/06/2017;0.80512223
09/06/2017;1.09581344
09/06/2017;0.86579623
09/06/2017;0.71081417
09/06/2017;1.04569897
09/06/2017;1.54071081
09/06/2017;1.72635052
09/06/2017;1.75996166
09/06/2017;1.52287567
09/06/2017;1.38029074
09/06/2017;1.20993585
09/06/2017;1.32580745
09/06/2017;1.19650523
09/06/2017;0.53574945
09/06/2017;0.71360882
09/06/2017;0.75886135
09/06/2017;0.97372033
09/06/2017;1.19700214
09/06/2017;1.04290138
09/06/2017;0.95813966
09/06/2017;1.24705056
09/06/2017;1.111793143
09/06/2017;1.002937821
09/06/2017;0.6654427
09/06/2017;0.692548463
10/06/2017;0.93414133
10/06/2017;1.21587643
10/06/2017;1.24488066
10/06/2017;0.997714655
10/06/2017;1.54510342
10/06/2017;1.6226917
10/06/2017;1.72148806
10/06/2017;1.73585808
10/06/2017;1.60751787
10/06/2017;1.55478047
10/06/2017;1.436424385
10/06/2017;1.451505076
10/06/2017;1.39287172
10/06/2017;1.18503357
10/06/2017;1.1430076
10/06/2017;0.84506179
10/06/2017;0.417191995
10/06/2017;0.18067287
10/06/2017;0.083628188
10/06/2017;0.149447118
10/06/2017;0.229448746
10/06/2017;0.30910244
10/06/2017;0.179777661
10/06/2017;0.98635367
10/06/2017;1.678389419
10/06/2017;1.81288233
10/06/2017;1.58803223
10/06/2017;1.66591818
10/06/2017;1.38424899
10/06/2017;1.409401758
10/06/2017;1.03065465
10/06/2017;1.1132733
10/06/2017;1.57124961
10/06/2017;1.457695679
10/06/2017;1.659662464
10/06/2017;1.87464802
10/06/2017;1.92966634
10/06/2017;1.904288713
10/06/2017;1.82358104
10/06/2017;1.890397886
10/06/2017;1.42971703
10/06/2017;1.46236069
10/06/2017;1.669553719
10/06/2017;1.752054149
10/06/2017;1.853137917
10/06/2017;1.776633033
10/06/2017;1.905119125
10/06/2017;1.879086064
11/06/2017;1.535696765
11/06/2017;1.06833993
11/06/2017;0.263056088
11/06/2017;0.46925789
11/06/2017;0.447323064
11/06/2017;0.41469428
11/06/2017;1.552565856
11/06/2017;1.819924982
11/06/2017;1.90192963
11/06/2017;1.81394923
11/06/2017;1.7429919
11/06/2017;1.91414216
11/06/2017;1.74228554
11/06/2017;1.652379938
11/06/2017;1.624729824
11/06/2017;0.52183605
11/06/2017;0.24714193
11/06/2017;1.04459973
11/06/2017;1.155700105
11/06/2017;1.049167733
11/06/2017;1.197744725
11/06/2017;1.374603561
11/06/2017;1.124355195
11/06/2017;1.36327286
11/06/2017;1.639713977
11/06/2017;1.307851633
11/06/2017;0.659499689
11/06/2017;1.241617109
11/06/2017;1.465722112
11/06/2017;1.725789691
11/06/2017;1.933708264
11/06/2017;1.891297276
11/06/2017;1.69657339
11/06/2017;1.746593162
11/06/2017;1.705454453
11/06/2017;1.1348625
11/06/2017;0.25533695
11/06/2017;0.18252456
11/06/2017;0.050093684
11/06/2017;0.111834713
11/06/2017;0.154294986
11/06/2017;0.099885722
11/06/2017;0.14141185
11/06/2017;0.63843191
11/06/2017;0.60622951
11/06/2017;1.43909573
11/06/2017;1.68491203
11/06/2017;1.63551925
12/06/2017;1.529907128
12/06/2017;1.53143747
12/06/2017;1.60508635
12/06/2017;1.09576227
12/06/2017;0.286617294
12/06/2017;0.30110871
12/06/2017;0.37957776
12/06/2017;0.653462468
12/06/2017;1.399911136
12/06/2017;1.516542748
12/06/2017;1.63527743
12/06/2017;1.72283688
12/06/2017;1.82019099
12/06/2017;1.897752553
12/06/2017;1.883274668
12/06/2017;1.816936738
12/06/2017;1.688238103
12/06/2017;1.085353689
12/06/2017;0.542105337
12/06/2017;0.930431489
12/06/2017;0.931248686
12/06/2017;0.191726249
12/06/2017;0.16289501
12/06/2017;0.069878936
12/06/2017;0.240054872
12/06/2017;0.423226922
12/06/2017;0.23981413
12/06/2017;0.10317664
12/06/2017;0.65835448
12/06/2017;0.98070165
12/06/2017;1.434741218
12/06/2017;1.160382688
12/06/2017;1.149338385
12/06/2017;1.742685643
12/06/2017;1.88996246
12/06/2017;1.80537321
12/06/2017;1.94327418
12/06/2017;1.964651974
12/06/2017;1.883777266
12/06/2017;1.807435
12/06/2017;1.47266713
12/06/2017;1.06282527
12/06/2017;1.71527574
12/06/2017;1.61910835
12/06/2017;0.85919159
12/06/2017;1.267960902
12/06/2017;0.980036821
12/06/2017;0.817791782
13/06/2017;1.655154032
13/06/2017;1.916959656
13/06/2017;1.72181781
13/06/2017;1.76286964
13/06/2017;1.295303501
13/06/2017;1.337480498
13/06/2017;1.588046609
13/06/2017;1.64082696
13/06/2017;0.70912862
13/06/2017;0.21062469
13/06/2017;0.22753056
13/06/2017;0.56228295
13/06/2017;1.21720269
13/06/2017;0.41423639
13/06/2017;0.282120146
13/06/2017;0.273986252
13/06/2017;0.161049758
13/06/2017;0.530406745
13/06/2017;0.60705278
13/06/2017;0.86723948
13/06/2017;0.9566405
13/06/2017;1.1284303
13/06/2017;0.80899233
13/06/2017;1.24694913
13/06/2017;1.29741582
13/06/2017;0.43309053
13/06/2017;0.27391567
13/06/2017;0.20787236
13/06/2017;0.054339495
13/06/2017;0.04019027
13/06/2017;0.034230216
13/06/2017;0.035956105
13/06/2017;0.121836797
13/06/2017;0.538858988
13/06/2017;1.25005349
13/06/2017;1.74687874
13/06/2017;1.850038545
13/06/2017;1.857585935
13/06/2017;1.978679818
13/06/2017;1.9503693
13/06/2017;1.564969385
13/06/2017;1.004755705
13/06/2017;0.41012151
13/06/2017;0.17338729
13/06/2017;0.20853933
13/06/2017;0.42911956
13/06/2017;0.29930265
13/06/2017;0.18976979
14/06/2017;0.22689181
14/06/2017;0.14964505
14/06/2017;0.11747229
14/06/2017;0.18505344
14/06/2017;0.21431793
14/06/2017;0.365523654
14/06/2017;0.55711039
14/06/2017;1.27032224
14/06/2017;1.508134891
14/06/2017;1.803295074
14/06/2017;1.825703695
14/06/2017;1.978576282
14/06/2017;1.93131616
14/06/2017;1.94149796
14/06/2017;1.74499469
14/06/2017;0.560123478
14/06/2017;0.20153088
14/06/2017;0.37037873
14/06/2017;0.118723426
14/06/2017;0.263233362
14/06/2017;0.64454663
14/06/2017;0.399575833
14/06/2017;1.383972345
14/06/2017;1.941457479
14/06/2017;1.991803696
14/06/2017;1.996388731
14/06/2017;1.995622358
14/06/2017;1.99143483
14/06/2017;1.96172201
14/06/2017;1.972829602
14/06/2017;1.91286428
14/06/2017;0.7997125
14/06/2017;0.057272504
14/06/2017;0.036162526
14/06/2017;0.016845053
14/06/2017;0.19136116
14/06/2017;0.49045688
14/06/2017;0.43490491
14/06/2017;0.23190034
14/06/2017;1.17259638
14/06/2017;1.90378252
14/06/2017;1.982235645
14/06/2017;1.996767317
14/06/2017;1.997810171
14/06/2017;1.956878584
14/06/2017;1.8063626
14/06/2017;1.64524686
14/06/2017;1.65731187
15/06/2017;1.46257925
15/06/2017;0.21845685
15/06/2017;0.1830234
15/06/2017;0.19805578
15/06/2017;1.0020688
15/06/2017;0.80684531
15/06/2017;0.785098975
15/06/2017;0.861200592
15/06/2017;1.40386231
15/06/2017;1.822681914
15/06/2017;1.856825795
15/06/2017;1.815928276
15/06/2017;1.54275113
15/06/2017;0.979007443
15/06/2017;0.35671228
15/06/2017;0.6789469
15/06/2017;0.76067888
15/06/2017;0.662523735
15/06/2017;0.868354548
15/06/2017;1.606882235
15/06/2017;1.989342186
15/06/2017;1.986505983
15/06/2017;1.89837091
15/06/2017;1.45461438
15/06/2017;1.719728978
15/06/2017;0.937304614
15/06/2017;1.48209629
15/06/2017;0.65866833
15/06/2017;0.71499676
15/06/2017;0.312317825
15/06/2017;0.542005639
15/06/2017;0.633829544
15/06/2017;0.53630366
15/06/2017;0.853323384
15/06/2017;1.16352954
15/06/2017;1.73095782
15/06/2017;1.5035631
15/06/2017;0.985865071
15/06/2017;0.95205834
15/06/2017;0.661031612
15/06/2017;0.719934825
15/06/2017;1.28689662
15/06/2017;1.417870734
15/06/2017;1.311940757
15/06/2017;1.662999529
15/06/2017;1.004924105
15/06/2017;0.93766375
15/06/2017;1.1952726
16/06/2017;0.94467013
16/06/2017;0.271670349
16/06/2017;0.496206154
16/06/2017;0.52536943
16/06/2017;0.50389861
16/06/2017;0.5233696
16/06/2017;0.762452236
16/06/2017;0.17592234
16/06/2017;0.08677375
16/06/2017;0.31901735
16/06/2017;0.58068319
16/06/2017;1.13138473
16/06/2017;0.86720744
16/06/2017;0.61519674
16/06/2017;0.88527321
16/06/2017;0.91868385
16/06/2017;1.3947191
16/06/2017;1.75515589
16/06/2017;1.63949408
16/06/2017;1.55214293
16/06/2017;1.31738152
16/06/2017;1.13318014
16/06/2017;1.09685826
16/06/2017;0.88639247
16/06/2017;0.25851824
16/06/2017;0.13568318
16/06/2017;0.26474671
16/06/2017;0.40435861
16/06/2017;0.40189711
16/06/2017;0.16006489
16/06/2017;0.047460906
16/06/2017;0.07014895
16/06/2017;0.23655242
16/06/2017;0.35144736
16/06/2017;0.51770306
16/06/2017;0.33477952
16/06/2017;0.80965319
16/06/2017;0.86419964
16/06/2017;1.24910953
16/06/2017;1.74570191
16/06/2017;1.80619195
16/06/2017;1.40674579
16/06/2017;0.89356525
16/06/2017;0.38937912
16/06/2017;0.36391434
16/06/2017;0.49205368
16/06/2017;0.392600032
16/06/2017;0.038233816
17/06/2017;0.172869358
17/06/2017;0.259780225
17/06/2017;0.150036806
17/06/2017;0.14369941
17/06/2017;0.49996441
17/06/2017;0.337642823
17/06/2017;0.20181834
17/06/2017;0.135057585
17/06/2017;0.10764335
17/06/2017;0.603488421
17/06/2017;1.162533666
17/06/2017;1.084256732
17/06/2017;1.80619571
17/06/2017;1.89373612
17/06/2017;1.77213638
17/06/2017;1.80398692
17/06/2017;1.74093341
17/06/2017;1.37530951
17/06/2017;0.5323532
17/06/2017;0.076522373
17/06/2017;0.07241173
17/06/2017;0.10504298
17/06/2017;0.21963451
17/06/2017;0.57961903
17/06/2017;0.39027347
17/06/2017;0.6791189
17/06/2017;1.35682041
17/06/2017;1.28691425
17/06/2017;0.540835224
17/06/2017;0.116131653
17/06/2017;0.085846245
17/06/2017;0.12595734
17/06/2017;0.232020724
17/06/2017;0.164594138
17/06/2017;0.096204548
17/06/2017;0.27069851
17/06/2017;0.47707945
17/06/2017;0.49559242
17/06/2017;1.23768896
17/06/2017;0.600694754
17/06/2017;0.357062846
