date;weights
13/09/2018;5.05866E-06
13/09/2018;1.454E-05
13/09/2018;6.81092E-05
13/09/2018;0.000604332
13/09/2018;0.00032766
13/09/2018;0.000546603
13/09/2018;1.27254E-05
13/09/2018;4.51473E-05
13/09/2018;4.33715E-05
13/09/2018;1.74412E-05
13/09/2018;4.75488E-06
13/09/2018;3.43376E-06
13/09/2018;0.000104782
13/09/2018;0.000242853
13/09/2018;0.000418282
13/09/2018;0.000431531
13/09/2018;0.000412075
13/09/2018;0.000594125
13/09/2018;0.000928813
13/09/2018;0.000639006
13/09/2018;0.000235323
14/09/2018;0.000427506
14/09/2018;3.18055E-05
14/09/2018;0.000280037
14/09/2018;0.000487655
14/09/2018;0.000286474
14/09/2018;0.00048624
14/09/2018;0.000412245
14/09/2018;0.001663843
14/09/2018;0.002977543
14/09/2018;0.008008744
14/09/2018;0.007855592
14/09/2018;0.040216857
14/09/2018;0.004624958
14/09/2018;0.008603166
14/09/2018;0.012165684
14/09/2018;0.004097705
14/09/2018;0.001970249
14/09/2018;0.000386689
14/09/2018;0.000583187
14/09/2018;0.000177362
14/09/2018;8.46228E-05
14/09/2018;0.000108334
14/09/2018;6.71327E-05
14/09/2018;0.000122828
14/09/2018;0.000672741
14/09/2018;0.000161532
14/09/2018;4.03058E-05
14/09/2018;0.000154226
14/09/2018;8.32314E-05
14/09/2018;3.76522E-05
14/09/2018;0.000132286
14/09/2018;9.35154E-05
14/09/2018;1.96104E-05
14/09/2018;1.91015E-05
14/09/2018;0.000100981
14/09/2018;2.24426E-05
14/09/2018;8.44322E-06
14/09/2018;2.23199E-06
14/09/2018;5.88354E-05
14/09/2018;0.000132871
14/09/2018;0.001497896
14/09/2018;0.000241008
14/09/2018;0.000872218
14/09/2018;0.001061394
14/09/2018;0.000136633
14/09/2018;0.00071983
14/09/2018;0.000575349
14/09/2018;0.000162341
15/09/2018;0.007060031
15/09/2018;0.00326007
15/09/2018;0.007444687
15/09/2018;0.01650724
15/09/2018;0.008695785
15/09/2018;0.044412661
15/09/2018;0.12823537
15/09/2018;0.05146057
15/09/2018;0.019175976
15/09/2018;0.015116029
15/09/2018;0.012958196
15/09/2018;0.009733213
15/09/2018;0.002452301
15/09/2018;0.001650553
15/09/2018;0.000500417
15/09/2018;0.002403463
15/09/2018;0.001341876
15/09/2018;0.000206048
15/09/2018;0.000578141
15/09/2018;0.001211391
15/09/2018;0.001037957
