ETH,LTC,XRP,reversed_USDT,ETC,DASH,XMR,XEM,FCT,GNT,ZEC
0.10766253,0.23191565,0.07315528,0.24711132,0.05316808,0.03971183,0.27878702,0.13613401,0.4973899,0.07903155,0.25593284
0.0728251,0.26201025,0.17036915,0.33108062,0.06126618,0.07082374,0.3249148,0.02296251,0.2914507,0.08786897,0.30442804
0.08493217,0.26544556,0.20232123,0.41224197,0.01785137,0.17370534,0.46842152,0.00969796,0.10539982,0.06938946,0.19059323
0.02078675,0.24985874,0.4383786,0.39106983,0.01689178,0.1847833,0.42612633,0.11702918,0.04694348,0.0143855,0.09374619
0.03166611,0.24972212,0.46254808,0.37870494,0.02397809,0.09261855,0.47146955,0.12101506,0.0322316,0.02816733,0.10787842
0.0024065,0.18842994,0.6921252,0.1302088,0.01757056,0.02268047,0.1312015,0.69258475,0.07084733,0.03238978,0.01955515
1.07E-04,4.54E-03,1.20E+00,2.07E-03,1.37E-03,1.23E-03,9.93E-04,7.62E-01,3.71E-04,2.41E-02,1.50E-04
0.03147829,0.14725642,0.19571665,0.13163926,0.20288602,0.39488822,0.15993804,0.04883401,0.1278893,0.4820126,0.07746115
0.13847692,0.04372672,0.01041998,0.15267482,0.34368682,0.41827458,0.13016497,0.01507637,0.08463116,0.4214667,0.24140097
0.09802534,0.10073195,0.04112733,0.22695272,0.23425256,0.5120627,0.18363352,0.00240562,0.1326513,0.05149715,0.41665992
0.02770778,0.21964452,0.3195821,0.28535578,0.03287281,0.33865774,0.19410197,0.00933758,0.28842556,0.01458366,0.26973075
0.03544907,0.30741534,0.296047,0.3469415,0.13244739,0.22611511,0.21327694,0.07876459,0.22029737,0.00728887,0.13595705
0.03221006,0.05320293,0.8715816,0.25649756,0.08700896,0.17135441,0.1567675,0.00800125,0.14590281,0.0249204,0.19255242
6.81E-02,6.90E-02,1.04E+00,1.63E-01,2.11E-01,1.21E-01,1.15E-01,1.63E-04,6.19E-02,5.15E-02,9.45E-02
0.0371066,0.09286665,1.3009913,0.12647885,0.12327214,0.08382222,0.06807761,0.0020164,0.06386376,0.04019702,0.0613074
0.0851741,0.18115745,0.71788967,0.19198601,0.1926911,0.12800837,0.11709351,0.01845874,0.11823538,0.20201173,0.04729399
0.09509929,0.18399101,0.20952003,0.25111872,0.23471218,0.23569915,0.22607207,0.02616316,0.21209979,0.27176243,0.05376221
0.08776543,0.13092335,0.02791925,0.24431072,0.32260522,0.33855972,0.29763123,0.00138324,0.13335897,0.31625324,0.09928978
0.24664786,0.07859888,0.00148259,0.20776965,0.43977788,0.2448928,0.28958747,0.0047278,0.0911589,0.33451048,0.06084549
0.3260635,0.02890216,0.0018701,0.08513829,1.1786786,0.06510172,0.11904311,0.00404142,0.04974946,0.096559,0.0448524
0.4901397,0.0405999,0.00507015,0.09962617,0.98555356,0.07751527,0.13349825,0.00486995,0.07923312,0.02748259,0.05641126
0.52877563,0.07011632,0.01005585,0.13203603,0.8560706,0.04034821,0.15890719,0.00392829,0.08595978,0.02032864,0.0934734
9.95E-01,7.65E-02,1.06E-02,1.13E-01,4.90E-01,2.21E-02,1.28E-01,7.26E-04,5.69E-02,1.64E-02,9.08E-02
0.5873422,0.14740673,0.01694066,0.21383995,0.49051818,0.01794712,0.2140701,0.00077394,0.1467279,0.03400091,0.13043232
1.30E-01,1.64E-01,1.90E-02,3.37E-01,4.31E-01,2.01E-02,3.75E-01,3.55E-04,2.39E-01,9.22E-02,1.92E-01
0.33881283,0.16433242,0.01839761,0.43998274,0.3865204,0.03632711,0.23287396,0.00091776,0.18619668,0.07071355,0.12492502
0.308486,0.26808888,0.01333011,0.47474024,0.21751781,0.18500188,0.18976511,0.00048108,0.0974657,0.05818034,0.18694285
0.18793035,0.29925057,0.02175012,0.46948165,0.1977737,0.23982894,0.1664253,0.00775749,0.06894766,0.14240107,0.1984531
0.07616733,0.21537165,0.00855699,0.4988475,0.06541409,0.15071025,0.30071488,0.13574101,0.14300074,0.20437157,0.2011041
8.75E-02,6.36E-02,4.53E-04,1.54E-01,9.46E-02,2.19E-02,1.65E-01,9.28E-01,4.24E-02,3.22E-01,1.20E-01
0.20854256,0.07425496,0.00077612,0.15683419,0.3098965,0.05643893,0.19090568,0.5224611,0.1017717,0.20598327,0.17213501
0.15464513,0.15545307,0.00081479,0.12210404,0.31372687,0.06549586,0.27145103,0.3050004,0.10546726,0.19141634,0.31442538
0.18986234,0.17907842,0.00090882,0.10083667,0.24393226,0.15723518,0.20829958,0.03897355,0.20713794,0.46671423,0.20702104
0.15901557,0.2441311,0.00454162,0.13891135,0.17729592,0.33044738,0.12020904,0.05087156,0.29522067,0.25147745,0.22787836
0.08399111,0.30523148,0.00471453,0.16903168,0.08986593,0.5171289,0.0983515,0.00348919,0.26877666,0.14755301,0.3118661
0.08208942,0.4906743,0.03372826,0.30765292,0.14375903,0.26483226,0.18570049,0.02505229,0.14881606,0.03122723,0.28646773
0.08317766,0.48594543,0.06121845,0.43596604,0.14570205,0.04031548,0.1580682,0.01739592,0.14324464,0.02013955,0.40882635
0.12728873,0.54793656,0.01143544,0.34882948,0.13534008,0.07149272,0.16423884,0.05767459,0.1187299,0.19396557,0.22306827
0.06844751,0.4261385,0.05510959,0.28172803,0.09406984,0.13057813,0.11566551,0.3436891,0.12935404,0.20193113,0.15328862
0.05681791,0.4079288,0.06420188,0.2275295,0.10141221,0.19519177,0.12410362,0.1787324,0.09962805,0.39842138,0.14603247
0.06363215,0.42519835,0.24315122,0.21087904,0.12008927,0.12554464,0.07291427,0.07799557,0.34448984,0.17701457,0.13909094
0.03915687,0.2865019,0.10484878,0.1735655,0.08649006,0.14251153,0.0820895,0.06982383,0.7293957,0.1346552,0.15096094
0.02497107,0.15280946,0.04845909,0.19015269,0.0866494,0.14967676,0.12275308,0.02473274,0.8816552,0.1707355,0.14740515
4.87E-02,8.04E-02,2.02E-01,1.14E-01,6.32E-02,6.96E-02,3.95E-04,4.05E-03,8.52E-01,4.57E-01,1.09E-01
0.08571916,0.12348268,0.71386224,0.193582,0.13235584,0.10028392,0.00529749,0.06417497,0.40320566,0.09171239,0.0863236
0.12918955,0.09265114,0.5030848,0.25242323,0.21412097,0.27137733,0.00728765,0.01284014,0.282205,0.09786994,0.1369504
0.07726407,0.14891677,0.21751153,0.29080176,0.23668636,0.21872966,0.00282539,0.02319578,0.43189728,0.15903045,0.19314094
0.06756074,0.19617702,0.17952019,0.34480613,0.10675444,0.3137927,0.00846642,0.05964421,0.43740818,0.05503933,0.23083052
0.14019643,0.23563275,0.2023115,0.40142614,0.20098689,0.29470193,0.0142871,0.04268758,0.2869301,0.0414028,0.13943641
0.08366428,0.2612925,0.05347665,0.32284644,0.22378792,0.218478,0.03032016,0.04432153,0.5646755,0.04978738,0.14734936
0.10050137,0.24070247,0.03730447,0.30367926,0.19656731,0.18308467,0.08799859,0.00826496,0.5853325,0.05071989,0.20584446
0.08272191,0.28539565,0.05087531,0.26049286,0.12906061,0.17812316,0.6222448,0.00555485,0.16924815,0.04395826,0.17232442
0.05637562,0.12647964,0.09955791,0.17558686,0.16482782,0.29557878,0.6857695,0.05310748,0.09225322,0.04320376,0.20725918
0.11652198,0.13775234,0.09658317,0.18590139,0.24182191,0.39465973,0.31717488,0.13602237,0.09995019,0.06331277,0.21029899
0.18270817,0.19554524,0.047661,0.26361412,0.22490384,0.4543165,0.19655786,0.01394362,0.1046279,0.06380278,0.25231886
0.13820316,0.05662593,0.3105914,0.20252088,0.6686514,0.17628641,0.02427993,0.03455049,0.13705078,0.06020744,0.1910318
0.09138846,0.07587794,0.02804083,0.11376992,0.88246596,0.3197141,0.02664816,0.07957311,0.11443021,0.09868226,0.16940874
0.18020603,0.06737173,0.04322883,0.1223393,0.73681045,0.32994086,0.00991815,0.16777965,0.08251094,0.15224211,0.10765192
0.15305127,0.10418771,0.06456072,0.10140488,0.48994157,0.40279514,0.02915947,0.38263965,0.06657301,0.06410524,0.14158115
0.2083251,0.1686444,0.04652548,0.11956124,0.31552145,0.47740513,0.13184236,0.06154555,0.04952139,0.10171834,0.3193893
0.14254305,0.29834354,0.036043,0.16397218,0.09378096,0.22629088,0.2168321,0.06340747,0.06270007,0.36808905,0.32799768
0.1305463,0.31390586,0.01956221,0.20419386,0.10889632,0.19805194,0.2607956,0.04562408,0.07732488,0.06752454,0.5735744
0.1396079,0.27532524,0.03110988,0.31453326,0.10973008,0.11286014,0.19642633,0.10413953,0.19466367,0.06407926,0.45752448
0.0657244,0.13967353,0.02413911,0.20476219,0.17038573,0.17775804,0.82204825,0.07387929,0.1251715,0.03607683,0.16038102
0.08197907,0.3187188,0.07100193,0.15544021,0.289104,0.17481214,0.41526133,0.02824035,0.09910011,0.16759844,0.19874355
0.162024,0.44214898,0.08046236,0.1858713,0.20781766,0.16088276,0.08044732,0.01158176,0.08499459,0.39663625,0.1871327
0.22345975,0.31361532,0.09461989,0.13024004,0.34310275,0.20875351,0.01576601,0.00561458,0.10218875,0.4413348,0.12130447
0.18388647,0.30472547,0.08268959,0.19707377,0.4376044,0.36331308,0.03277054,0.0068036,0.11894498,0.2021116,0.07007635
0.15838595,0.06100757,0.04434964,0.19098578,0.38362697,0.65626866,0.11690102,0.08944532,0.09799243,0.11027677,0.09075965
0.18386647,0.11295364,0.02322835,0.1834328,0.21639156,0.78585327,0.04349389,0.05737504,0.07931714,0.16300108,0.15108642
0.17256582,0.18381594,0.04128031,0.2346651,0.14171126,0.63048077,0.0121036,0.18605933,0.07704149,0.11340696,0.20686935
0.1161214,0.2606276,0.04694342,0.24553472,0.10717578,0.43896705,0.02021462,0.14826283,0.06048869,0.18549,0.3701737
0.0642703,0.52828026,0.03540175,0.3574973,0.08399745,0.41403392,0.0604123,0.06384268,0.04551835,0.04799743,0.29874805
0.00936588,0.863725,0.15259732,0.22218369,0.02258177,0.25829962,0.06470356,0.0960644,0.04175632,0.15139595,0.11732625
0.00475363,0.9570351,0.23074843,0.23130275,0.01865331,0.19014837,0.08311754,0.10652856,0.04623365,0.04637973,0.08509867
0.01009984,1.0901768,0.08169311,0.24190031,0.03477601,0.2867262,0.08101781,0.01916576,0.06435397,0.06729307,0.02279675
0.0463182,0.97697985,0.09242131,0.22170886,0.18054326,0.14665917,0.07299227,0.01870325,0.09053972,0.12325703,0.02987677
0.02435569,0.7025975,0.2829075,0.28328225,0.23215123,0.12479982,0.07359196,0.03784261,0.16163486,0.00157946,0.075257
3.06E-02,6.76E-01,1.24E-01,3.38E-01,2.48E-01,2.83E-01,2.54E-02,4.57E-02,1.61E-01,9.23E-10,6.76E-02
1.02E-02,7.06E-01,2.21E-01,4.01E-01,1.17E-01,3.57E-01,4.40E-02,1.85E-02,3.52E-02,2.15E-06,9.02E-02
1.38E-02,5.52E-01,2.96E-01,4.65E-01,2.80E-02,4.52E-01,3.63E-02,5.53E-02,6.09E-02,2.05E-04,3.99E-02
9.93E-03,4.28E-02,8.97E-01,3.42E-01,1.49E-02,4.91E-01,5.84E-02,5.63E-02,4.20E-02,2.92E-06,4.56E-02
4.92E-02,1.56E-04,1.72E+00,3.81E-02,2.89E-02,5.07E-02,4.90E-02,1.09E-02,1.45E-02,2.81E-05,3.41E-02
0.10307446,0.06104723,0.7586797,0.07393623,0.08299629,0.08187835,0.1824586,0.0657156,0.23689485,0.23326929,0.1200488
0.07271852,0.22789916,0.48228407,0.13118438,0.15242347,0.10127944,0.42696393,0.05791657,0.14195348,0.03038189,0.17499451
0.03445292,0.3077616,0.30182508,0.17959315,0.15624052,0.11454894,0.47061595,0.0796338,0.14641368,0.01718297,0.19173096
1.17E-02,7.85E-02,5.86E-01,2.12E-01,1.12E-01,1.31E-01,5.81E-01,3.39E-02,1.88E-01,1.89E-05,6.71E-02
0.01912728,0.07430705,0.14491618,0.02844852,0.08836778,0.11795767,1.1838644,0.05886047,0.15717845,0.00160552,0.12536618
0.03601772,0.10383935,0.15458567,0.07280555,0.12800504,0.09279701,1.3183889,0.01722219,0.05366112,0.01145553,0.01122133
0.05142315,0.12197731,0.23178682,0.10982298,0.31280285,0.04750533,1.0647622,0.00996431,0.00492145,0.00569865,0.03933435
0.02075491,0.17622134,0.43162027,0.11975698,0.15655583,0.04124097,0.721379,0.00628051,0.00599839,0.3001837,0.0200076
0.01335192,0.24916062,0.7382223,0.09868934,0.24910834,0.02410271,0.51722735,0.00405133,0.00659538,0.06763719,0.0318534
0.01937273,0.37961096,0.7444992,0.09215243,0.30173117,0.04289345,0.2969094,0.00369194,0.04030236,0.00772631,0.07110972
0.03313745,0.3329624,0.19110797,0.07178273,0.33508646,0.03595528,0.36909184,0.01516541,0.10796313,0.47438812,0.0333589
0.02762906,0.5116721,0.02038678,0.15891546,0.31869248,0.07071496,0.3366641,0.07206844,0.04701638,0.4181151,0.01812456
0.00525117,0.05399846,0.01204988,0.02681492,0.0489082,0.01688289,0.08364625,0.00664511,0.02094196,1.7191086,0.00575214
0.00394198,0.04395959,0.00455619,0.00745445,0.01612723,0.01046792,0.02139536,0.00206163,0.02572753,1.8618367,0.00247086
1.30E-03,1.11E-03,4.07E-04,2.00E-03,3.78E-04,5.40E-03,9.95E-04,6.90E-04,4.21E-03,1.98E+00,8.75E-04
0.03656562,0.01329335,0.01391543,0.02108215,0.01202219,0.02955374,0.01836168,0.02641853,0.0249569,1.7993228,0.00450716
0.03870651,0.03405793,0.06315823,0.10771278,0.08301105,0.19841512,0.12966645,0.13160343,0.1547636,1.0385467,0.02035787
0.08537294,0.05081212,0.1778239,0.2196008,0.10419013,0.16575895,0.54974365,0.53081936,0.04118786,0.0610077,0.01368216
0.04780183,0.18264367,0.19969009,0.19550455,0.07995381,0.05842387,0.25390568,0.8811782,0.07840317,0.01462971,0.00786464
0.03909182,0.4156688,0.03284172,0.23994191,0.0103241,0.0459335,0.17707735,0.9503435,0.05437412,0.00324795,0.03115471
0.03472542,0.3706939,0.08223039,0.30896994,0.00544836,0.09417373,0.13819888,0.6468513,0.11150903,0.01420396,0.19299473
0.02781172,0.39518046,0.16836849,0.30942553,0.00371094,0.22535264,0.15035507,0.424415,0.0992555,0.05928083,0.13684346
0.03900586,0.64927787,0.24283686,0.28771552,0.00096566,0.26086107,0.06831992,0.14835885,0.09799116,0.06421687,0.14044994
0.05228106,0.5741056,0.17178892,0.16523868,0.00215161,0.20151696,0.02162678,0.36874112,0.06608315,0.29694697,0.07951864
0.3068951,0.46164,0.06746118,0.26275274,0.00567889,0.47484452,0.06916934,0.0387808,0.19572586,0.0173889,0.09966238
0.22403169,0.40546784,0.06807059,0.3768392,0.00409715,0.6875122,0.11589715,0.00737378,0.03156882,0.00210327,0.07703794
5.39E-02,5.57E-01,1.03E-01,3.28E-01,7.73E-03,7.84E-01,1.16E-01,3.63E-05,1.01E-02,5.84E-03,3.40E-02
0.00445638,0.9344916,0.19735767,0.11422446,0.00131342,0.56531006,0.09150855,0.00937007,0.01235348,0.04081228,0.02880169
0.18805133,0.4980035,0.23723176,0.1488318,0.03205333,0.37094983,0.11285958,0.04412452,0.06664199,0.27975243,0.02149973
0.03850666,0.53457767,0.37230664,0.20873997,0.1026952,0.3508428,0.1583002,0.00327524,0.1647494,0.01337442,0.05263136
0.02806535,0.12891434,0.38935775,0.28723136,0.00449768,0.6221231,0.2035711,0.00148072,0.04351492,0.01879567,0.27244774
2.91E-02,3.67E-01,1.30E-01,1.45E-01,1.08E-02,6.12E-01,2.43E-01,2.58E-04,8.20E-02,4.76E-02,3.33E-01
5.46E-03,1.99E-01,6.26E-02,1.50E-01,4.54E-03,5.42E-01,3.29E-01,5.90E-04,7.80E-03,1.62E-03,6.98E-01
0.03322618,0.15452735,0.11926335,0.15211828,0.00207395,0.552325,0.25490764,0.01263295,0.25744355,0.01492317,0.44655845
0.00614821,0.76032156,0.10871258,0.22035143,0.00514355,0.50207245,0.14865313,0.03600571,0.09938005,0.02406608,0.0891449
0.00483444,0.27298132,0.69631684,0.29408315,0.01826915,0.24943186,0.22198983,0.05261007,0.05625106,0.00573699,0.12749505
4.76E-03,3.83E-02,9.55E-01,2.22E-01,4.81E-02,2.44E-01,1.89E-01,5.26E-02,1.49E-01,7.67E-04,9.73E-02
0.00176468,0.05931278,1.6799598,0.05375373,0.01603786,0.07686631,0.0352967,0.01451323,0.04018405,0.00423873,0.01807206
2.03E-04,6.34E-02,1.70E+00,3.07E-02,1.39E-03,6.57E-02,2.35E-02,7.45E-02,2.84E-02,4.87E-03,9.42E-03
2.54E-06,4.10E-02,1.89E+00,2.76E-03,4.44E-04,4.63E-03,3.04E-03,4.38E-02,5.48E-03,9.45E-03,7.48E-04
0.01612527,0.97149956,0.22066125,0.00522413,0.16498041,0.02644164,0.01882346,0.11533537,0.06592124,0.3925093,0.00247831
0.00078155,0.00745088,0.02578248,0.1009241,0.7789568,0.440942,0.23784678,0.06291887,0.13659643,0.1374437,0.07035594
7.14E-03,1.52E-01,3.37E-04,8.46E-02,7.52E-01,4.76E-01,3.30E-01,6.35E-02,8.45E-02,1.53E-02,3.46E-02
0.02087878,0.06091717,0.00549548,0.17510489,0.23289932,0.2686039,0.83202344,0.04457204,0.05367295,0.21153612,0.09429567
1.43E-02,2.85E-02,9.82E-04,1.70E-01,1.58E-02,1.50E-01,1.43E+00,4.36E-02,3.34E-02,3.61E-02,7.97E-02
0.14384788,0.01294164,0.00930489,0.41755286,0.19938263,0.08869179,0.88036203,0.0197923,0.03190795,0.01980688,0.17640889
0.06458685,0.05456796,0.00576302,0.6404638,0.7227485,0.02373979,0.12635896,0.1618636,0.10312762,0.00145571,0.09532399
0.01975027,0.06006081,0.06271311,0.75335187,0.575001,0.01045541,0.05650161,0.2631964,0.09325852,0.00324333,0.10246743
0.00442465,0.00489219,0.28183484,0.571655,0.01256669,0.00528317,0.06091596,0.8987907,0.09696466,0.00458023,0.05809161
1.57E-04,2.96E-05,3.16E-01,2.48E-02,1.25E-03,2.50E-04,4.07E-03,1.65E+00,4.48E-03,1.09E-03,3.55E-07
2.91E-03,1.95E-02,1.26E-01,1.90E-02,3.98E-02,5.85E-05,5.49E-03,1.73E+00,1.86E-02,3.99E-02,9.96E-18
1.27E-03,2.35E-03,5.13E-04,2.68E-03,4.54E-03,3.77E-06,9.21E-04,1.98E+00,3.52E-03,2.27E-03,1.17E-12
3.83E-01,2.47E-02,3.35E-05,7.45E-02,1.13E+00,6.24E-06,1.45E-02,8.95E-02,9.78E-02,1.88E-01,5.47E-05
8.28E-02,2.85E-02,2.73E-03,2.28E-01,1.18E+00,2.64E-07,2.15E-04,8.08E-02,1.88E-01,2.10E-01,9.69E-06
2.84E-01,5.14E-02,1.06E-02,6.75E-01,4.68E-01,1.83E-04,1.71E-03,8.75E-02,7.56E-03,4.14E-01,2.68E-07
1.39E+00,9.00E-04,1.52E-03,4.90E-01,6.11E-02,8.71E-03,8.51E-04,1.20E-02,4.20E-03,3.23E-02,2.05E-03
6.57E-01,2.60E-02,6.98E-04,9.40E-01,1.67E-01,4.12E-03,2.08E-03,2.24E-02,7.37E-02,1.92E-02,8.70E-02
0.7347598,0.01702875,0.00090679,0.8010624,0.01842567,0.04430421,0.03949632,0.01493375,0.0355678,0.01376785,0.2797464
1.47E-01,2.30E-02,8.10E-03,3.42E-01,1.13E-02,4.69E-02,2.47E-02,1.93E-03,4.94E-05,4.42E-02,1.35E+00
0.01821651,0.02359316,0.29400402,0.60045606,0.04443727,0.8437285,0.12953317,0.01386209,0.00105662,0.03000554,0.00110684
1.45E-02,3.73E-02,3.32E-02,7.11E-01,3.92E-03,3.38E-01,8.20E-01,1.02E-02,2.89E-03,2.80E-02,8.41E-05
7.21E-02,2.80E-02,1.29E-01,8.47E-01,3.01E-03,1.92E-02,4.97E-01,2.65E-01,3.12E-04,1.40E-01,2.38E-04
0.06899156,0.13277636,0.19849613,0.5571636,0.04579325,0.04631255,0.4873572,0.41318887,0.02568563,0.01772911,0.00650538
1.44E-01,3.89E-01,4.54E-01,6.73E-01,5.18E-02,1.32E-02,4.46E-02,7.53E-02,1.48E-01,6.70E-03,3.94E-04
1.68E-01,5.74E-01,1.70E-01,2.47E-01,1.80E-02,1.46E-02,5.49E-02,1.28E-02,6.83E-01,5.69E-02,9.17E-05
1.47E-01,4.71E-01,1.67E-01,1.72E-01,1.05E-01,2.18E-02,3.92E-01,1.74E-03,3.51E-01,1.72E-01,4.60E-04
0.28927746,0.31798193,0.02451817,0.255889,0.24791302,0.02151129,0.64081395,0.00083848,0.11697768,0.05231266,0.03196601
1.43E-01,1.46E-02,4.22E-04,1.28E-02,5.30E-02,1.09E-01,2.31E-01,2.33E-03,1.48E-02,7.72E-03,1.41E+00
9.44E-01,9.93E-04,1.89E-04,5.24E-04,2.19E-02,1.63E-01,4.24E-02,6.04E-03,7.19E-02,1.27E-02,7.36E-01
7.41E-02,2.35E-03,8.58E-06,2.46E-03,6.07E-03,2.85E-02,4.05E-02,1.35E-03,3.07E-02,7.65E-03,1.81E+00
1.21E-04,3.04E-03,7.28E-04,5.83E-03,7.51E-04,1.87E-02,2.15E-02,2.87E-04,3.09E-04,8.80E-04,1.95E+00
1.10E-03,2.06E-02,1.55E-02,4.37E-02,8.78E-03,1.05E-01,1.04E-01,3.07E-03,3.56E-03,5.71E-03,1.69E+00
0.01761935,0.13578306,0.21772942,0.11547168,0.05980385,0.34763208,0.20999706,0.03293008,0.052584,0.0060158,0.8044331
0.03082019,0.10224205,0.18219666,0.122864,0.10761245,0.32743555,0.18997198,0.00601341,0.07694941,0.02492014,0.8289742
0.12269969,0.26171765,0.27002132,0.2938891,0.10341182,0.03871034,0.07768001,0.02305054,0.49202707,0.30927053,0.00752182
0.04659427,0.13821407,0.10370252,0.09859379,0.2243273,0.00122513,0.07233943,0.00676418,0.8924932,0.4137611,0.00198462
4.26E-02,2.72E-02,4.89E-02,1.19E-01,2.08E-01,2.07E-05,7.51E-02,5.72E-03,1.40E+00,7.61E-02,5.80E-04
4.67E-02,1.15E-01,3.98E-02,3.09E-01,3.57E-01,4.94E-03,1.35E-01,1.41E-01,8.49E-01,1.09E-03,5.40E-04
5.94E-02,8.36E-02,5.00E-02,5.55E-01,1.02E-01,2.00E-03,1.96E-01,7.11E-01,2.17E-01,2.34E-02,1.21E-05
7.28E-02,2.67E-02,3.36E-02,6.20E-01,1.68E-01,8.29E-04,7.07E-02,9.88E-01,1.22E-02,7.15E-03,4.57E-04
5.80E-02,2.26E-02,8.43E-02,9.72E-01,2.67E-01,2.84E-03,7.57E-02,4.68E-01,4.65E-02,3.64E-03,5.69E-05
2.19E-02,4.02E-02,1.22E-01,1.12E+00,1.15E-01,3.36E-03,5.18E-03,5.31E-01,2.53E-02,2.05E-02,1.25E-05
5.73E-03,5.63E-03,6.32E-02,1.21E+00,5.21E-03,3.69E-02,4.94E-03,6.58E-01,6.78E-03,7.10E-03,5.07E-05
0.01431246,0.0045145,0.13858002,0.94469887,0.00416847,0.03561977,0.0105383,0.8059566,0.01012126,0.0234248,0.00806426
1.76E-02,7.65E-02,1.52E-01,1.28E+00,2.70E-02,2.24E-02,2.77E-02,3.87E-01,4.31E-03,5.17E-03,5.89E-04
1.77E-02,4.83E-03,3.59E-02,1.78E+00,3.20E-02,1.87E-02,6.47E-02,4.09E-02,4.32E-05,3.52E-03,5.26E-04
8.10E-03,2.67E-03,3.26E-02,1.88E+00,1.45E-02,1.08E-02,3.83E-02,2.28E-03,7.74E-04,3.37E-03,6.84E-03
6.52E-02,8.31E-03,5.13E-04,1.71E+00,4.40E-02,1.13E-02,2.05E-02,5.16E-02,1.48E-02,6.97E-02,3.90E-05
3.67E-02,4.30E-03,3.64E-03,1.75E+00,6.48E-02,6.50E-02,8.88E-03,5.59E-02,2.89E-03,7.89E-03,2.37E-04
7.38E-02,2.42E-03,3.81E-02,1.76E+00,2.66E-02,4.20E-02,1.07E-02,3.59E-02,3.52E-03,1.05E-02,1.10E-05
2.49E-01,2.16E-03,1.19E-02,1.32E+00,3.08E-02,4.08E-02,8.03E-03,1.54E-01,6.29E-03,1.79E-01,9.25E-07
2.38E-01,2.83E-02,2.47E-02,1.34E+00,4.43E-02,1.27E-01,1.11E-02,1.06E-01,1.25E-03,7.63E-02,1.49E-04
0.09828242,0.2282016,0.00670005,1.1840124,0.09048572,0.0706251,0.13720272,0.0273503,0.01363454,0.08938822,0.05411669
0.05276012,0.1609689,0.05055209,1.3185352,0.07443777,0.01480139,0.0865145,0.04392008,0.06816372,0.11431835,0.01502737
0.05893514,0.04326302,0.05401306,1.4456913,0.05024019,0.05825675,0.1385801,0.04656679,0.03930017,0.03921646,0.02593642
0.05381036,0.02767164,0.02186803,1.4264868,0.0165267,0.03559186,0.13312045,0.04175229,0.03954777,0.09949099,0.10413251
0.05286552,0.0093146,0.00112442,0.8741495,0.01436666,0.20988393,0.02260029,0.03055388,0.03504222,0.0881331,0.6619654
1.94E-03,2.21E-03,2.38E-06,5.09E-03,1.02E-03,5.47E-03,1.80E-03,9.04E-04,4.02E-03,6.65E-03,1.97E+00
0.17422397,0.11889522,0.00061442,0.09773751,0.3450112,0.55249906,0.23164812,0.0090605,0.05854435,0.1478225,0.26394263
9.94E-02,2.28E-01,2.94E-04,6.65E-02,3.59E-01,2.72E-01,1.47E-01,2.55E-02,1.68E-01,2.53E-02,6.09E-01
0.08311166,0.1768457,0.01486522,0.37160215,0.16699593,0.12163693,0.0717389,0.02855482,0.5126246,0.03999853,0.41202492
0.00506,0.15823331,0.05066787,0.79836255,0.05754863,0.1424511,0.01736805,0.06722166,0.23377876,0.03004332,0.43926424
1.15E-02,2.95E-02,5.41E-01,1.04E+00,7.95E-03,2.30E-02,1.86E-02,1.40E-01,4.64E-02,4.07E-04,1.42E-01
2.85E-02,9.80E-03,2.68E-01,1.31E+00,4.14E-03,3.59E-02,3.46E-02,3.00E-01,6.21E-03,5.63E-03,1.05E-03
0.02035779,0.01954879,0.14194536,1.4868264,0.00976617,0.06086786,0.08311783,0.1163822,0.02235465,0.00459588,0.03423664
0.03409763,0.01797395,0.0582426,1.3680813,0.0059879,0.05407766,0.23933747,0.01217241,0.16984846,0.01760534,0.02257468
0.07152405,0.01923209,0.00989043,0.71172714,0.00210443,0.01479855,0.05120552,0.0072251,0.2935018,0.0056127,0.8131777
1.51E-02,1.78E-02,9.40E-03,9.36E-02,2.12E-03,1.06E-02,1.79E-05,9.18E-03,9.09E-02,6.61E-04,1.75E+00
5.71E-03,4.09E-04,3.45E-03,1.19E-02,1.23E-04,4.41E-03,2.96E-06,5.43E-03,3.27E-03,1.91E-04,1.97E+00
0.06795621,0.00791185,0.04168462,0.06404213,0.03549163,0.01759807,0.00281354,0.00684372,0.02027141,0.00455843,1.7308279
0.12388867,0.00909107,0.18890983,0.15466677,0.08525428,0.09143623,0.0102168,0.05516538,0.14210355,0.03878513,1.100482
0.12856185,0.11362089,0.21249132,0.3472468,0.08155601,0.12654455,0.16625467,0.06437182,0.08524334,0.0338794,0.6402287
0.12948953,0.13154574,0.26327884,0.7747411,0.19753155,0.12942483,0.01079703,0.07966487,0.02090746,0.00930609,0.2533126
0.2510885,0.0488137,0.23261611,0.9504545,0.2672446,0.03890135,0.00192587,0.13538752,0.0164079,0.01769939,0.03946033
1.77E-01,5.27E-02,3.15E-01,1.04E+00,2.35E-01,5.83E-02,3.75E-05,5.38E-02,1.16E-02,5.62E-02,1.66E-03
1.21E-01,4.36E-02,3.43E-01,1.13E+00,7.02E-02,5.00E-02,1.29E-03,9.22E-02,1.58E-02,1.30E-01,1.75E-04
2.98E-02,1.55E-02,7.16E-01,1.04E+00,5.97E-02,5.73E-02,1.01E-03,1.69E-02,2.30E-02,4.51E-02,3.79E-05
0.05424761,0.00494392,0.53841907,1.1970575,0.05485943,0.11486672,0.00265856,0.00271533,0.00582762,0.01853146,0.00587239
