ETH,LTC,XRP,reversed_USDT,ETC,DASH,XMR,XEM,FCT,GNT,ZEC
0.42243043,0.13146175,0.03499906,0.19684671,0.2746166,0.10020138,0.19346546,0.01265649,0.11546006,0.37879997,0.1390612
0.27682772,0.14981778,0.00889478,0.11308408,0.41351184,0.12183491,0.26744816,0.00398893,0.15280706,0.28521663,0.20656702
0.17759481,0.63572705,0.00226544,0.0556489,0.3781127,0.12949224,0.17342591,0.00512089,0.12931256,0.1563936,0.15690513
0.17608812,0.41690332,0.00281142,0.06551755,0.29775307,0.2116611,0.1410688,0.02276463,0.23122518,0.17021012,0.26399595
0.12990896,0.31189585,0.00196739,0.04533938,0.39719892,0.18057415,0.15022351,0.01525513,0.19452755,0.24644397,0.3266646
0.07373737,0.25489676,0.00613437,0.04321489,0.38468263,0.15591277,0.15883753,0.02743712,0.38238853,0.27258113,0.24017605
0.05193341,0.6168095,0.01891228,0.03108583,0.35267764,0.11390781,0.14046218,0.03422743,0.40385056,0.16616662,0.06996539
0.03778687,0.44203976,0.09361583,0.01929832,0.34541854,0.04884652,0.20184548,0.1357641,0.29566407,0.35369354,0.02602565
0.09071466,0.08503993,0.00378884,0.02162922,0.4896548,0.03639804,0.37836295,0.08221157,0.09751029,0.65305215,0.06163589
0.09400328,0.02483477,0.00830966,0.08260708,0.15609474,0.05383122,0.34925255,0.14778359,0.03716482,0.9264909,0.11962631
0.12204359,0.02759667,0.07312199,0.16147314,0.13783161,0.07582948,0.30373502,0.29890287,0.05722752,0.5460108,0.19622655
0.12161279,0.05292863,0.04809785,0.18885185,0.16896313,0.10695957,0.36566377,0.2000724,0.16626684,0.13442734,0.44615477
0.14737979,0.05756875,0.03839399,0.23139443,0.15158091,0.06935937,0.47060174,0.07334366,0.15752304,0.32163334,0.2812204
0.1151045,0.08009209,0.09077909,0.41979668,0.13585149,0.07544362,0.46820986,0.05226923,0.16796231,0.08845624,0.30603397
0.13143836,0.16753413,0.14912735,0.54659337,0.10910474,0.06795821,0.21807186,0.05527514,0.09620529,0.04078922,0.41790152
0.3110554,0.10027207,0.12365758,0.37972715,0.12410463,0.07581763,0.24276455,0.04416115,0.1588352,0.06160968,0.3779943
0.3288122,0.14673394,0.10188613,0.23232554,0.13230342,0.06849425,0.3491,0.04750217,0.21927775,0.06926939,0.3042942
0.24594192,0.15752986,0.12479905,0.24194151,0.21781932,0.09855711,0.3607119,0.12033807,0.23668972,0.05463622,0.14103444
0.18809195,0.16941881,0.21934631,0.2882516,0.20468813,0.11109698,0.26583666,0.18702874,0.23317339,0.02228897,0.11077789
0.17231011,0.08286791,0.1501924,0.36826897,0.29021886,0.1105259,0.20571513,0.19839658,0.2138952,0.02787824,0.17973003
0.15122384,0.07408397,0.1325894,0.50332004,0.2298406,0.11167021,0.10331313,0.19709241,0.21562308,0.02171558,0.25952712
0.17855306,0.04840851,0.09327498,0.55011857,0.27879822,0.13338058,0.06861707,0.23227645,0.10110044,0.02143065,0.29404077
0.22175202,0.04149007,0.02948446,0.61800486,0.23320667,0.28956136,0.10873079,0.06922089,0.10559919,0.11725832,0.16569097
0.20472904,0.06292974,0.00866411,0.5550653,0.18673459,0.56838435,0.06443289,0.08319934,0.07844919,0.08821256,0.09919821
0.16876279,0.05443572,0.08029166,0.46810335,0.16366537,0.6412117,0.08622815,0.11435801,0.07281304,0.06863231,0.08149728
0.14614579,0.12114295,0.03143682,0.4039111,0.23342809,0.5546162,0.12582706,0.07946264,0.12599854,0.07310367,0.1049265
0.32429376,0.06699485,0.10276154,0.3446786,0.2652479,0.2634127,0.15874605,0.04211698,0.21294492,0.07167483,0.14712669
0.12706935,0.07714794,0.8419338,0.16299666,0.14671974,0.2635815,0.07513748,0.03021491,0.1293706,0.04351494,0.10231208
0.0547242,0.02175102,1.7193104,0.03448398,0.04641514,0.02357343,0.01675028,0.01882695,0.02029329,0.01202305,0.03184579
0.33678135,0.03533289,0.5052679,0.08849138,0.17732377,0.2998505,0.05110559,0.12551615,0.14239074,0.06326269,0.17467587
0.45791933,0.14008117,0.01389549,0.1276305,0.23875281,0.09358723,0.04641767,0.24544713,0.18532763,0.10803964,0.34290034
0.3446229,0.02099833,0.00444514,0.14370789,0.25948387,0.18562807,0.22227708,0.22335057,0.16792248,0.11041061,0.31715223
0.27353847,0.07940315,0.13086574,0.194482,0.24388856,0.06489182,0.14152335,0.38097924,0.10801991,0.12656827,0.25583884
0.10583865,0.06897517,0.12306055,0.02894373,0.05257472,0.33968517,0.06467887,0.6852778,0.4187102,0.05555498,0.05669999
0.05282341,0.07591295,0.00178522,0.06151958,0.11138694,0.11001367,0.09763156,1.0210339,0.12211688,0.2680712,0.07770428
0.0473032,0.13678396,0.00230544,0.11231086,0.14003411,0.12626101,0.11014403,0.49247646,0.30241686,0.38851833,0.141445
0.11176512,0.20367932,0.00569442,0.18614388,0.38032424,0.19929609,0.10416423,0.11999387,0.29270807,0.15507998,0.24115013
0.13435234,0.1905079,0.00300537,0.34375146,0.32072097,0.13814153,0.14259079,0.10309682,0.20366912,0.16022742,0.25993592
0.16987775,0.14302686,0.01630087,0.38026816,0.26470953,0.12899435,0.10881574,0.08644032,0.17124736,0.05582539,0.47449324
0.22764313,0.09185553,0.01429311,0.43154442,0.12192206,0.13661501,0.1562092,0.12920739,0.1164001,0.05692702,0.5173824
0.26683447,0.10778949,0.0136574,0.41558948,0.06324373,0.09484452,0.23838636,0.07752569,0.13944367,0.14099701,0.44168782
0.25752956,0.15739343,0.00500733,0.23137873,0.0524518,0.06459586,0.19549112,0.07918376,0.09788376,0.52072036,0.33836386
0.2190194,0.19247165,0.00871877,0.2770144,0.09171768,0.080387,0.19858441,0.12516347,0.14191104,0.37218955,0.2928222
0.17727298,0.29438406,0.0175227,0.34556696,0.16475569,0.13761759,0.23976567,0.05309923,0.16459237,0.23643237,0.16898993
0.15199247,0.23776242,0.02974777,0.41722876,0.28966373,0.04376255,0.18044594,0.0125468,0.19949178,0.343714,0.0936427
0.09106127,0.15350516,0.01877028,0.30020362,0.12379551,0.03768111,0.19147363,0.02330169,0.5942405,0.27583146,0.1901351
0.09427255,0.05138979,0.02692847,0.2443724,0.14122973,0.04102641,0.11561756,0.05043025,0.94976115,0.13923177,0.14573897
0.11557483,0.08649091,0.03332195,0.3066942,0.15160011,0.0548289,0.15087894,0.07995868,0.7906999,0.10230967,0.1276411
0.10331211,0.07712172,0.01384273,0.25901031,0.24178451,0.06370729,0.24850787,0.1741628,0.5866621,0.08576449,0.14612369
0.15013431,0.09313416,0.03333086,0.29833296,0.14198068,0.10481425,0.529894,0.11658356,0.37153503,0.09058192,0.06967767
0.14650403,0.02443476,0.01968871,0.21143632,0.104906,0.04036887,0.22925992,0.16713168,0.93324953,0.0316365,0.09138308
0.25610238,0.02414933,0.05988177,0.23427072,0.09815492,0.05114326,0.22920291,0.2710072,0.5430319,0.06922811,0.16382706
0.32286423,0.0167524,0.02713142,0.29782024,0.05115494,0.08840062,0.20372039,0.42793456,0.17438096,0.19157043,0.19826923
0.28657192,0.01039832,0.02842213,0.34298688,0.03475729,0.08999344,0.14043544,0.6778258,0.05306247,0.14556646,0.18997905
0.2952868,0.06515731,0.12802765,0.39244252,0.05942403,0.100459,0.1338375,0.35976854,0.03538476,0.12889452,0.3013165
0.28601333,0.12576963,0.07559975,0.45663327,0.1585214,0.19998585,0.20468776,0.15415965,0.08187515,0.18265547,0.07409794
0.19960445,0.17889628,0.03105208,0.26494887,0.11523522,0.25204852,0.32076433,0.20433715,0.13993125,0.21550712,0.07767399
0.16595349,0.16409141,0.06678884,0.24665007,0.08316541,0.241216,0.21444786,0.18393216,0.1625786,0.38884112,0.08233396
0.20495488,0.17976254,0.01892227,0.22328496,0.11335836,0.33041322,0.24547765,0.16411829,0.20179966,0.20269692,0.11521029
0.19375859,0.21172689,0.02899321,0.17241532,0.12289343,0.26548296,0.23989052,0.19590874,0.3129992,0.10976414,0.1461663
0.15964077,0.3328253,0.06365909,0.14818412,0.11646645,0.22035785,0.26770312,0.13186409,0.2610234,0.15698361,0.14129153
0.17925999,0.27738816,0.08755451,0.15891978,0.17229798,0.22542468,0.22027412,0.06018377,0.16101651,0.27520642,0.182473
0.13396518,0.41177693,0.0750912,0.13137807,0.15817264,0.27327907,0.24585886,0.06123951,0.19728354,0.16577995,0.1461742
0.14864503,0.20464458,0.17054333,0.15068376,0.1859866,0.3151308,0.3476278,0.04966256,0.21434708,0.06279948,0.14992806
0.14238976,0.23146902,0.17471133,0.16419059,0.15708348,0.34043312,0.24156447,0.07069997,0.3413395,0.04605188,0.09006482
0.15246989,0.2897501,0.1190916,0.22610913,0.20093156,0.4350212,0.17747372,0.10172582,0.1588772,0.06168595,0.07686287
0.21025027,0.10549809,0.3124032,0.25794327,0.22624555,0.33360353,0.10896245,0.18666478,0.09719756,0.08500455,0.07622607
0.16986418,0.12077474,0.20927712,0.25278813,0.22381267,0.384104,0.16191003,0.17925635,0.09198403,0.1270483,0.07918002
0.17437193,0.21361317,0.16644399,0.14865687,0.28103247,0.39435875,0.17945197,0.08308667,0.08338799,0.13151392,0.14408208
0.15417492,0.27284914,0.23139364,0.17247021,0.29829982,0.2268125,0.12831478,0.15171926,0.05999373,0.09349327,0.21047826
0.1662074,0.15734819,0.18803042,0.18735881,0.28167012,0.15920903,0.10523637,0.23875687,0.10894412,0.12740259,0.27983552
0.1666785,0.05882454,0.1565292,0.2176113,0.25608423,0.16145362,0.11303186,0.11084266,0.11618116,0.3224661,0.32029614
0.15506761,0.07490803,0.09095357,0.12219734,0.20683166,0.21218692,0.19687589,0.2154322,0.1212709,0.3129096,0.29136583
0.27951422,0.07623122,0.10175369,0.13348867,0.09605369,0.26227596,0.40973666,0.19990996,0.17367287,0.11823643,0.149126
0.33443594,0.09455139,0.10159102,0.14787102,0.11269193,0.32032844,0.36246637,0.09652886,0.1550148,0.0944047,0.18011485
0.20888476,0.15536562,0.12589669,0.15399846,0.12764388,0.16166072,0.48214763,0.14035526,0.13579744,0.06906838,0.23918077
0.16238974,0.30119187,0.13383013,0.17112431,0.18964003,0.26086178,0.24108014,0.09783977,0.07934255,0.11144281,0.2512562
0.1734736,0.27646235,0.2357583,0.1748295,0.270123,0.13738447,0.19453707,0.14429548,0.09161454,0.08591171,0.21560907
0.14533907,0.27011895,0.4666169,0.17748249,0.21987842,0.12371334,0.2228423,0.01153781,0.04522258,0.07535405,0.24189302
0.18245274,0.3267944,0.23878163,0.14476763,0.2375678,0.08898959,0.2253816,0.03907665,0.08366051,0.15288992,0.27963725
0.2294736,0.26449355,0.14634386,0.15533361,0.27990916,0.08941453,0.18726091,0.04472132,0.1462289,0.14969547,0.3071247
0.19197004,0.28347316,0.1074376,0.1509252,0.21540341,0.11920781,0.14001605,0.02753033,0.24973892,0.13959153,0.37470523
0.19344626,0.28627044,0.10760582,0.09888866,0.2511645,0.10165399,0.19858292,0.02716004,0.21008329,0.22936586,0.29577708
0.17250183,0.35582307,0.15336487,0.07857951,0.22429582,0.20643325,0.16980153,0.02946962,0.17314199,0.24120776,0.19537997
0.18909946,0.51102644,0.18531677,0.06468706,0.11327279,0.1551608,0.27344927,0.05437439,0.10155529,0.10489857,0.24715866
0.18236922,0.373537,0.24126104,0.0844931,0.09721981,0.12243783,0.33205077,0.18984823,0.08283895,0.08069834,0.21324539
0.2401749,0.4018354,0.18352504,0.11845516,0.07793324,0.08671391,0.27924407,0.14223436,0.10438529,0.16739748,0.19810057
0.24016604,0.30795962,0.09797615,0.15487663,0.01500995,0.07894437,0.4105249,0.19132519,0.0946749,0.22878979,0.17975189
0.27325535,0.33945227,0.08284908,0.23293373,0.00120016,0.1216455,0.37502772,0.1700277,0.06815135,0.17497718,0.16047929
0.22506425,0.4811037,0.0933025,0.18744661,0.00058434,0.19087334,0.23040323,0.2588962,0.06827407,0.14958121,0.11447022
0.09704579,0.56729555,0.08817499,0.1801465,0.00143789,0.22230618,0.25475863,0.19354269,0.10341826,0.17128171,0.12059083
0.13812338,0.10590609,0.05181948,0.4035215,0.00569755,0.17298004,0.18073396,0.1877702,0.08044257,0.49020383,0.18280095
0.12465131,0.07755056,0.02633125,0.33765545,0.03775334,0.1612019,0.10251386,0.20574118,0.08793531,0.7313578,0.10730746
0.14193575,0.05049729,0.0281035,0.19407645,0.0794367,0.10211556,0.13740155,0.15311712,0.09704947,0.8886556,0.12761049
0.16279204,0.15856001,0.04720796,0.34994307,0.17105164,0.37642077,0.13216335,0.05765249,0.17436679,0.21405797,0.15578352
0.17546995,0.16849822,0.06431263,0.26580486,0.08922047,0.4436137,0.13753474,0.02276508,0.4395591,0.03928969,0.15393116
0.1308124,0.14042799,0.14452629,0.2826106,0.03653681,0.39360422,0.16730587,0.08604254,0.4503219,0.03807032,0.12974046
0.19422975,0.06978089,0.11926774,0.33325794,0.07450926,0.50747967,0.11034713,0.10924184,0.2862853,0.05830656,0.1372936
0.15910476,0.04920626,0.09299777,0.37555745,0.14458442,0.46815786,0.11150264,0.05888028,0.3561476,0.11376952,0.07009084
0.16125831,0.06627223,0.06554813,0.35549933,0.41425163,0.29913443,0.12589507,0.06740401,0.20934072,0.14766373,0.08773217
0.12474527,0.0588792,0.03642724,0.33797318,0.64270496,0.21760672,0.11830486,0.06185052,0.14592658,0.12874784,0.12683304
0.11840678,0.07228597,0.02999096,0.33933964,0.6235486,0.22767591,0.14074731,0.07047343,0.09420786,0.1431586,0.14016436
4.55E-06,4.73E-06,2.81E-07,1.02E-05,7.39E-05,2.00E+00,6.24E-06,5.26E-06,7.84E-06,8.87E-06,2.23E-06
0.11546764,0.13573015,0.00942944,0.11024978,0.6866831,0.10143753,0.19645977,0.12019198,0.3426159,0.06382618,0.11790729
0.10302753,0.12887742,0.00386601,0.12301698,0.41404238,0.00319455,0.11041947,0.12402723,0.87578243,0.02948985,0.08425558
0.12524371,0.24098574,0.01339712,0.12927558,0.24966952,0.00589359,0.16955787,0.08074228,0.87305266,0.05413444,0.05804677
0.16728531,0.55721104,0.00431905,0.09501752,0.47524077,0.02308983,0.17164609,0.10115835,0.31542376,0.03337198,0.0562357
0.10738915,0.37199035,0.0035693,0.12996666,0.74160516,0.0485374,0.22100233,0.11783867,0.11891249,0.01513032,0.12405716
0.07472389,0.16752537,0.00673991,0.04806168,1.3847561,0.04252137,0.10432526,0.00516175,0.05601324,0.01460903,0.09556165
0.06348816,0.06009242,0.00563305,0.05107453,1.4459544,0.04464821,0.09827651,0.01200595,0.08825561,0.01817843,0.11239169
0.1557883,0.12018885,0.02253136,0.19939464,0.54449147,0.17905696,0.30809423,0.0342867,0.08742933,0.11083768,0.23789974
0.1628072,0.18562338,0.01158035,0.26070064,0.17970313,0.18485244,0.26384816,0.04749722,0.16605437,0.27450106,0.26283154
0.23037906,0.18697847,0.03135303,0.23654695,0.14589198,0.2466417,0.32238287,0.09831409,0.15400802,0.15963432,0.1878686
0.21253954,0.19676876,0.04901419,0.25263682,0.24199,0.11898579,0.3982852,0.0705554,0.15323782,0.10179143,0.20419466
0.16715714,0.2124574,0.21940397,0.19826639,0.08346462,0.04630874,0.37725815,0.14618243,0.17508097,0.15296488,0.22145483
0.02268139,0.42719162,0.71957433,0.07227238,0.00667508,0.0348023,0.21501121,0.286453,0.11848482,0.04557502,0.05127832
0.02838862,0.8456904,0.20534566,0.09316654,0.01698936,0.03480862,0.25272116,0.20447877,0.11829945,0.14728503,0.05282532
0.01206108,1.2550313,0.12323536,0.08907516,0.03304559,0.03321114,0.12399361,0.20473994,0.05547516,0.03708335,0.03304748
0.05031384,0.8750516,0.26941139,0.21118611,0.03963455,0.03968297,0.15586805,0.21235424,0.01162451,0.04206541,0.09280609
0.10008062,0.67048115,0.15954752,0.4148005,0.07223071,0.03578477,0.1558754,0.16723946,0.02257382,0.04801737,0.15336807
0.18738756,0.47297758,0.1997304,0.4467347,0.08431508,0.06243813,0.16271387,0.12927726,0.06908531,0.01400937,0.1713299
0.39314082,0.19415759,0.06492905,0.31827798,0.2500767,0.03590431,0.21234667,0.10270334,0.07568768,0.00922053,0.34355426
0.2785516,0.06314407,0.08585719,0.37985432,0.18579407,0.05842948,0.22580095,0.18171668,0.22700833,0.00797555,0.30586725
0.18544938,0.0730721,0.14504763,0.3636398,0.15356652,0.0953549,0.32158744,0.20299684,0.20170927,0.067173,0.19040275
0.15443923,0.19379592,0.10689779,0.32041743,0.11223408,0.25680742,0.39394283,0.2242248,0.01962044,0.02314906,0.19447057
0.25588927,0.24543753,0.06706358,0.23015773,0.21494919,0.16303577,0.2125698,0.28677377,0.05002809,0.05646824,0.21762653
0.18361184,0.2786173,0.10366187,0.2083438,0.18168882,0.12487325,0.25931576,0.33474335,0.08065683,0.05655834,0.1879288
0.34491363,0.2991476,0.02231163,0.12253132,0.22845106,0.09104574,0.16775541,0.29991317,0.11034957,0.14437717,0.16920274
0.17250745,1.0483847,0.00259173,0.04241595,0.18595949,0.05593195,0.02666745,0.07217673,0.03964384,0.225432,0.12828764
0.13309486,0.95873815,0.01590926,0.03521822,0.23277217,0.06869665,0.03015479,0.01910652,0.03791127,0.30188757,0.16650969
0.07425645,0.67552257,0.00650124,0.04476953,0.25326928,0.04278201,0.04472208,0.06341806,0.05558581,0.6640254,0.07514723
0.07777164,0.3255974,0.01633556,0.0646439,0.10445616,0.07596774,0.0566862,0.03847773,0.12663712,0.98965454,0.12377154
0.09738388,0.05132632,0.01120201,0.1116222,0.08339158,0.19823651,0.04205078,0.08461374,0.01370574,1.2043719,0.10209481
0.22377332,0.08382621,0.02953575,0.18014744,0.16491325,0.13340011,0.06410968,0.07885144,0.00524765,0.8030216,0.23317258
0.3097802,0.14387994,0.00621965,0.12614417,0.12812382,0.18063669,0.09394071,0.09934009,0.03303244,0.68663275,0.19226915
0.44707227,0.3568847,0.02762876,0.15466268,0.16971733,0.16461872,0.11710232,0.17373742,0.04953472,0.15734175,0.1816985
0.29344422,0.2720788,0.03359275,0.09998992,0.13070479,0.31652,0.2142932,0.28242227,0.08778956,0.02827617,0.2408876
0.16418107,0.08922251,0.11835402,0.13935037,0.14742325,0.3298846,0.30734554,0.18612671,0.14451614,0.20327866,0.17031671
0.19356911,0.12576863,0.30082873,0.1048634,0.08323652,0.23664798,0.18147199,0.10503354,0.09382448,0.47631097,0.0984443
0.08581764,0.08069328,0.26515698,0.06652959,0.07220645,0.05595988,0.13883637,0.05106569,1.0138057,0.10465816,0.06526993
0.085665,0.07459218,0.30712357,0.11404447,0.06810063,0.10432029,0.23913607,0.08917882,0.774306,0.07584029,0.06769218
0.11279517,0.02095291,0.6796739,0.28347942,0.04803877,0.0729776,0.24104334,0.17898409,0.25478294,0.02312579,0.08414616
0.2646793,0.04137751,0.1346189,0.3974338,0.09846337,0.12198603,0.13788597,0.47381154,0.16598187,0.03475998,0.12900129
0.412486,0.03595117,0.01292756,0.33922148,0.11327182,0.02712764,0.09743284,0.5507747,0.21632259,0.03835123,0.15613261
0.529993,0.07122344,0.02153332,0.33996174,0.20565988,0.01059903,0.09158187,0.11438665,0.31719118,0.04437437,0.25349537
0.28886402,0.09441288,0.01072796,0.35146686,0.23509575,0.008512,0.14656574,0.07752103,0.34027413,0.10735337,0.33920622
0.14259215,0.2875588,0.00143341,0.28262585,0.20250511,0.01581424,0.24953444,0.2866476,0.07988267,0.15310049,0.2983052
0.03865544,0.64131796,0.00077214,0.11400277,0.14524885,0.02768952,0.3368208,0.3535593,0.08953781,0.139447,0.11294831
2.33E-02,2.26E-01,2.64E-04,4.63E-02,4.60E-02,5.06E-02,1.50E-01,1.27E+00,2.17E-02,1.03E-01,6.68E-02
5.14E-02,1.84E-01,3.75E-04,9.91E-02,1.07E-01,1.21E-01,1.91E-01,9.83E-01,1.13E-01,4.50E-02,1.04E-01
0.09724132,0.17325355,0.0026855,0.13168675,0.22883473,0.2970257,0.3015858,0.08786228,0.43970957,0.11583871,0.12427584
0.06039778,0.43100858,0.00095974,0.12679788,0.1603542,0.32748526,0.2947206,0.0497976,0.37140098,0.11275356,0.06432352
7.40E-02,3.04E-01,4.05E-04,7.76E-02,1.11E-01,4.25E-01,2.57E-01,1.24E-01,3.28E-01,2.30E-01,7.08E-02
5.68E-02,5.30E-01,1.53E-04,6.58E-02,7.00E-02,3.07E-01,1.43E-01,2.73E-01,3.69E-01,1.34E-01,5.22E-02
0.10220863,0.05108216,0.00165569,0.11876279,0.08290188,0.33250344,0.52384216,0.38359484,0.2306736,0.05166203,0.12111212
0.25566483,0.00720498,0.03103815,0.19992332,0.14437339,0.46049568,0.41966215,0.0333081,0.17849302,0.03095137,0.23888469
0.27121755,0.03270271,0.01413966,0.21670334,0.14345363,0.59928054,0.35862842,0.0066485,0.08715551,0.07514852,0.19492117
0.2922423,0.02522872,0.05769473,0.20263198,0.30084464,0.40884563,0.35678113,0.03066927,0.1163795,0.05982186,0.1488596
0.21340051,0.13969386,0.0805033,0.18613622,0.2691345,0.17896107,0.57423514,0.04334519,0.10697511,0.04210192,0.16551256
0.21857409,0.301079,0.00714465,0.23812948,0.23721197,0.18206623,0.22119445,0.2809836,0.10536623,0.0501387,0.1581107
0.11551083,1.0053232,0.03721997,0.11367922,0.1747423,0.24767295,0.06233838,0.03611132,0.04852863,0.03824854,0.12062376
0.09497795,0.9653516,0.13014671,0.07426237,0.07422216,0.40293455,0.02739934,0.02883852,0.01963895,0.05284101,0.12938638
0.1604953,0.2562224,0.07113113,0.16073425,0.12979469,0.893922,0.05066418,0.01388504,0.03863852,0.11039847,0.11411338
0.15537296,0.1119152,0.15672301,0.17413692,0.15667757,0.8623927,0.05243059,0.00703311,0.01886765,0.12978727,0.1746625
0.19879894,0.01558154,0.16118032,0.192912,0.11787526,0.9524411,0.06197862,0.04120768,0.03705617,0.08760816,0.1333594
0.41328776,0.00665086,0.05877609,0.22951038,0.25121734,0.50449663,0.12768622,0.01996036,0.11932578,0.128012,0.14107615
0.70929927,0.00358837,0.01372633,0.23302393,0.18142802,0.20126732,0.18757743,0.00571882,0.09483578,0.1757334,0.1938007
0.5893853,0.01812789,0.00315252,0.30558947,0.19784151,0.15896648,0.16998106,0.00175028,0.09382521,0.318768,0.14261192
0.4042309,0.01380387,0.00979768,0.2909945,0.33659256,0.132279,0.18806228,0.01524142,0.16453345,0.25623807,0.18822592
1.19E-01,1.42E-02,3.54E-04,6.62E-02,1.39E+00,8.32E-02,2.77E-02,2.06E-02,1.03E-01,6.56E-02,1.09E-01
0.10261649,0.06069468,0.12037196,0.08930658,1.0593091,0.08883902,0.06302395,0.04712934,0.1093018,0.05466662,0.20474006
0.20223327,0.27336028,0.07937989,0.24371947,0.2765066,0.12376098,0.13749877,0.06605245,0.15888254,0.09559896,0.34300667
0.33992976,0.08877887,0.01371686,0.35501695,0.15486957,0.13075349,0.2448198,0.02762385,0.2823217,0.11052418,0.25164485
1.0584205,0.0445715,0.00448527,0.17400077,0.07801204,0.06905502,0.15269297,0.03007024,0.0987177,0.18566144,0.10431204
0.63872296,0.04480333,0.03950924,0.20502846,0.14150856,0.10903361,0.2218849,0.07265477,0.12963185,0.19827667,0.19894491
0.23876028,0.04180679,0.01352157,0.22304028,0.24435519,0.06544597,0.30710098,0.23710114,0.1174748,0.13168706,0.37970546
0.3374533,0.02759291,0.03536114,0.22313832,0.1361096,0.14307325,0.25257123,0.06123858,0.12388951,0.20178102,0.45779073
0.3486437,0.00239381,0.470948,0.22008651,0.01248244,0.08670089,0.19640873,0.14266886,0.0904102,0.20904571,0.22021082
7.28E-03,2.23E-04,1.92E+00,1.07E-02,5.72E-04,5.84E-03,6.96E-03,8.44E-03,2.21E-02,4.91E-03,9.22E-03
0.09771817,0.01211283,0.23113011,0.12591758,0.01914915,0.14492473,0.18523997,0.2236177,0.5336104,0.15944943,0.26712942
0.09900253,0.02254953,0.00830197,0.15798607,0.03162091,0.18752007,0.35067323,0.14251961,0.25880116,0.3576688,0.3833539
0.09286398,0.06463049,0.00362214,0.12774122,0.02297186,0.1551967,0.34197843,0.15077569,0.2816839,0.5480583,0.21047634
0.10883497,0.20823337,0.02094578,0.10477744,0.01509036,0.10274223,0.1903407,0.18583079,0.3613989,0.6121393,0.08966535
0.14184691,0.22355014,0.01004468,0.13725531,0.01482708,0.10370302,0.30890873,0.3997149,0.14938533,0.4373061,0.07345739
0.01630983,0.05114079,0.00418945,0.03507994,0.01689471,0.03545663,0.11391009,1.5723723,0.03824982,0.06896094,0.04743446
0.04856561,0.17592329,0.03864021,0.11909742,0.06900302,0.10584342,0.0859779,0.9874319,0.17896518,0.08610789,0.10444364
0.03418922,0.10191221,0.2845188,0.09867802,0.08486287,0.10349419,0.05079509,0.69399303,0.2414735,0.24674952,0.05933294
0.06077498,0.19936472,0.12219228,0.1567233,0.23845364,0.18129943,0.10407894,0.07992073,0.50637245,0.24631597,0.10450304
0.09810622,0.20792395,0.17914937,0.1384359,0.2877997,0.21364543,0.1856977,0.08668949,0.3129893,0.17155568,0.11800691
0.13843535,0.6596173,0.08254472,0.15333512,0.30592203,0.09800597,0.24378602,0.00714166,0.10684036,0.07404626,0.1303251
0.3703823,0.34393817,0.00944667,0.19283248,0.24682382,0.12767737,0.38620767,0.01641167,0.08164014,0.06699057,0.15764908
0.20073983,0.38478124,0.00928451,0.16026002,0.14478728,0.12048152,0.5765772,0.01077586,0.20121056,0.07269871,0.11840297
0.09164673,0.2626255,0.01002178,0.15226525,0.13670957,0.2019142,0.54478383,0.04128038,0.2250077,0.13730225,0.19644244
6.78E-02,2.38E-01,7.71E-04,1.16E-01,5.90E-02,1.02E-01,1.93E-01,9.94E-01,8.18E-02,6.04E-02,8.78E-02
5.51E-02,1.96E-01,7.63E-05,4.04E-02,6.18E-02,2.54E-02,2.76E-02,1.51E+00,2.89E-02,1.92E-02,3.33E-02
4.28E-02,3.80E-01,4.63E-05,3.12E-02,6.06E-02,3.63E-02,5.01E-02,1.25E+00,3.45E-02,6.87E-02,4.33E-02
8.81E-02,1.25E+00,7.37E-06,4.33E-02,2.04E-01,5.87E-02,6.64E-02,1.30E-01,1.89E-02,8.93E-02,5.57E-02
3.52E-02,8.66E-01,1.20E-05,2.11E-02,6.66E-01,4.92E-02,3.42E-02,2.72E-03,9.24E-03,2.94E-01,2.24E-02
4.13E-02,1.30E+00,5.33E-06,1.57E-02,4.90E-01,2.20E-02,3.06E-02,1.20E-02,1.57E-02,4.82E-02,2.16E-02
0.10720716,0.7663479,0.00115552,0.00868962,0.53921366,0.01261201,0.02003129,0.26235706,0.01330945,0.2313827,0.03769331
0.07317214,0.27073112,0.0038799,0.25684184,0.37635788,0.2662615,0.2525668,0.0569209,0.13332202,0.05574718,0.25419837
3.95E-02,1.81E-02,4.33E-04,6.72E-01,8.29E-02,1.58E-01,1.81E-01,1.22E-02,2.26E-01,1.41E-02,5.96E-01
0.05438333,0.00617724,0.00282584,0.8336082,0.05735004,0.14290217,0.13741195,0.00094005,0.33399847,0.02071637,0.40968582
7.28E-02,2.01E-02,2.10E-04,5.90E-01,9.84E-02,1.75E-01,1.36E-01,1.48E-05,3.74E-01,4.92E-02,4.84E-01
8.58E-02,3.90E-01,8.98E-05,4.31E-01,2.25E-01,2.77E-01,1.25E-01,1.75E-04,1.89E-01,2.44E-02,2.52E-01
1.08E-01,1.23E-01,3.16E-04,2.83E-01,3.85E-01,4.13E-01,8.92E-02,7.11E-04,1.02E-01,3.56E-02,4.61E-01
0.15793106,0.08247794,0.00100644,0.31243676,0.33904338,0.64331275,0.0593645,0.00241504,0.10489781,0.03199056,0.2651232
1.33E-01,7.60E-03,4.40E-01,3.74E-01,1.82E-01,6.99E-01,6.00E-02,9.41E-05,5.03E-02,5.76E-03,4.73E-02
