date;Leverage;No leverage;datealt;CRIX
18/09/2018;0.995562;0.805915;;
18/09/2018;0.995562;0.807407;;
18/09/2018;0.995562;0.806265;;
18/09/2018;0.995561;0.805453;;
18/09/2018;0.995561;0.803865;;
18/09/2018;0.995561;0.803455;;
18/09/2018;0.99556;0.800387;;
18/09/2018;0.99556;0.800103;;
18/09/2018;0.99556;0.799693;;
18/09/2018;0.99556;0.811152;;
18/09/2018;0.995561;0.824837;;
18/09/2018;0.995561;0.821747;;
18/09/2018;0.995553;0.820471;;
18/09/2018;0.995545;0.820023;;
18/09/2018;0.995519;0.820053;;
18/09/2018;0.995486;0.818552;;
19/09/2018;0.995591;0.82172;;
19/09/2018;0.995526;0.82008;;
19/09/2018;0.995813;0.823304;;
19/09/2018;0.995668;0.821552;;
19/09/2018;0.995707;0.82282;;
19/09/2018;0.995569;0.821271;;
19/09/2018;0.995799;0.822476;;
19/09/2018;0.995519;0.82366;;
19/09/2018;0.995508;0.823548;;
19/09/2018;0.995483;0.821903;;
19/09/2018;0.995498;0.821622;;
19/09/2018;0.995456;0.823719;;
19/09/2018;0.995503;0.822034;;
19/09/2018;0.995421;0.822708;;
19/09/2018;0.99542;0.825231;;
19/09/2018;0.995418;0.824228;;
19/09/2018;0.995419;0.823613;;
19/09/2018;0.995422;0.825269;;
19/09/2018;0.995414;0.825878;;
19/09/2018;0.995414;0.823848;;
19/09/2018;0.995418;0.826278;;
19/09/2018;0.995417;0.82748;;
19/09/2018;0.995417;0.829004;;
19/09/2018;0.995417;0.829955;;
19/09/2018;0.995415;0.830768;;
19/09/2018;0.995415;0.830436;;
19/09/2018;0.995414;0.829341;;
19/09/2018;0.995408;0.827793;;
19/09/2018;0.995409;0.827707;;
19/09/2018;0.995406;0.826508;;
19/09/2018;0.995406;0.827107;;
19/09/2018;0.995405;0.82637;;
19/09/2018;0.995405;0.825464;;
19/09/2018;0.995406;0.826476;;
19/09/2018;0.995405;0.825211;;
19/09/2018;0.995405;0.824146;;
19/09/2018;0.995404;0.819723;;
19/09/2018;0.995404;0.81862;;
19/09/2018;0.995403;0.821098;;
19/09/2018;0.995403;0.819446;;
19/09/2018;0.995403;0.817766;;
19/09/2018;0.995402;0.811546;;
19/09/2018;0.995402;0.809967;;
19/09/2018;0.995403;0.812659;;
19/09/2018;0.995402;0.812223;;
19/09/2018;0.995405;0.814516;;
19/09/2018;0.995406;0.817319;;
19/09/2018;0.995446;0.820392;;
20/09/2018;0.995393;0.821113;;
20/09/2018;0.99539;0.820253;;
20/09/2018;0.995368;0.816565;;
20/09/2018;0.995423;0.818647;;
20/09/2018;0.995342;0.817454;;
20/09/2018;0.995336;0.816369;;
20/09/2018;0.995334;0.814915;;
20/09/2018;0.995328;0.817569;;
20/09/2018;0.995327;0.817321;;
20/09/2018;0.995339;0.819871;;
20/09/2018;0.995334;0.822793;;
20/09/2018;0.995333;0.822924;;
20/09/2018;0.995333;0.82132;;
20/09/2018;0.995333;0.821817;;
20/09/2018;0.995333;0.822349;;
20/09/2018;0.995332;0.820751;;
20/09/2018;0.995332;0.82044;;
20/09/2018;0.995332;0.821461;;
20/09/2018;0.995332;0.821797;;
20/09/2018;0.995332;0.823819;;
20/09/2018;0.995332;0.8219;;
20/09/2018;0.995332;0.823073;;
20/09/2018;0.995332;0.820649;;
20/09/2018;0.995332;0.820525;;
20/09/2018;0.995332;0.819479;;
20/09/2018;0.995333;0.820491;;
20/09/2018;0.995333;0.820275;;
20/09/2018;0.995331;0.819262;;
20/09/2018;0.995324;0.819585;;
20/09/2018;0.995324;0.820145;;
20/09/2018;0.995324;0.820178;;
20/09/2018;0.995324;0.81992;;
20/09/2018;0.995324;0.819003;;
20/09/2018;0.995324;0.81934;;
20/09/2018;0.995324;0.817078;;
20/09/2018;0.995325;0.818647;;
20/09/2018;0.995324;0.817462;;
20/09/2018;0.995324;0.816925;;
20/09/2018;0.995319;0.817381;;
20/09/2018;0.995319;0.822232;;
20/09/2018;0.99532;0.823719;;
20/09/2018;0.99532;0.825321;;
20/09/2018;0.995316;0.826667;;
20/09/2018;0.995316;0.824656;;
20/09/2018;0.995327;0.825808;;
20/09/2018;0.995315;0.823658;;
20/09/2018;0.99522;0.820793;;
20/09/2018;0.995107;0.818783;;
21/09/2018;0.995325;0.824971;;
21/09/2018;0.995209;0.820229;;
21/09/2018;0.995179;0.818362;;
21/09/2018;0.99523;0.820196;;
21/09/2018;0.99521;0.821006;;
21/09/2018;0.995159;0.819565;;
21/09/2018;0.995167;0.819273;;
21/09/2018;0.995102;0.814877;;
21/09/2018;0.995657;0.819109;;
21/09/2018;0.995346;0.815903;;
21/09/2018;0.996017;0.817506;;
21/09/2018;0.992297;0.810608;;
21/09/2018;0.998392;0.823455;;
21/09/2018;1.005431;0.820096;;
21/09/2018;1.003728;0.822031;;
21/09/2018;1.002806;0.82517;;
21/09/2018;1.002891;0.828851;;
21/09/2018;1.002806;0.825861;;
21/09/2018;1.002792;0.826453;;
21/09/2018;1.00279;0.819262;;
21/09/2018;1.002786;0.817127;;
21/09/2018;1.002788;0.820215;;
21/09/2018;1.002803;0.82379;;
21/09/2018;1.002786;0.82027;;
21/09/2018;1.002785;0.824738;;
21/09/2018;1.002784;0.824768;;
21/09/2018;1.002783;0.823552;;
21/09/2018;1.002778;0.824223;;
21/09/2018;1.002773;0.824123;;
21/09/2018;1.002779;0.824469;;
21/09/2018;1.002785;0.823929;;
21/09/2018;1.002782;0.823616;;
21/09/2018;1.002791;0.825991;;
21/09/2018;1.002744;0.822571;;
21/09/2018;1.002707;0.820218;;
21/09/2018;1.002704;0.819904;;
21/09/2018;1.002703;0.820244;;
21/09/2018;1.002762;0.821039;;
21/09/2018;1.00277;0.821562;;
21/09/2018;1.002747;0.823286;;
21/09/2018;1.002751;0.830515;;
21/09/2018;1.002754;0.831286;;
21/09/2018;1.002751;0.831956;;
21/09/2018;1.002728;0.829931;;
21/09/2018;1.002926;0.831618;;
21/09/2018;1.002598;0.832297;;
21/09/2018;1.002481;0.828237;;
21/09/2018;0.999653;0.817823;;
22/09/2018;0.999475;0.816503;;
22/09/2018;0.999303;0.816347;;
22/09/2018;1.002199;0.833018;;
22/09/2018;0.999582;0.846662;;
22/09/2018;0.9994;0.841296;;
22/09/2018;0.999547;0.848185;;
22/09/2018;0.999678;0.848636;;
22/09/2018;0.99966;0.859605;;
22/09/2018;0.999673;0.863872;;
22/09/2018;0.999666;0.86645;;
22/09/2018;0.999115;0.861323;;
22/09/2018;0.996831;0.813795;;
22/09/2018;0.996693;0.868694;;
22/09/2018;0.996531;0.841347;;
22/09/2018;0.996525;0.8562;;
22/09/2018;0.996557;0.877904;;
22/09/2018;0.996541;0.853238;;
22/09/2018;0.996579;0.862234;;
22/09/2018;0.99647;0.825638;;
22/09/2018;0.996459;0.827636;;
22/09/2018;0.996414;0.784772;;
22/09/2018;0.996411;0.784246;;
22/09/2018;0.996453;0.792005;;
22/09/2018;0.996483;0.800591;;
22/09/2018;0.996457;0.779804;;
22/09/2018;0.996453;0.799458;;
22/09/2018;0.996454;0.920785;;
22/09/2018;0.996451;0.919291;;
22/09/2018;0.996449;0.912795;;
22/09/2018;0.996448;0.913694;;
22/09/2018;0.99645;0.916322;;
22/09/2018;0.996451;0.91601;;
22/09/2018;0.996449;0.915076;;
22/09/2018;0.996437;0.918742;;
22/09/2018;0.996434;0.910196;;
22/09/2018;0.996426;0.902456;;
22/09/2018;0.996438;0.907444;;
22/09/2018;0.996421;0.907824;;
22/09/2018;0.996421;0.912909;;
22/09/2018;0.996421;0.910552;;
22/09/2018;0.996433;0.912076;;
22/09/2018;0.996403;0.90674;;
22/09/2018;0.996409;0.910639;;
22/09/2018;0.996417;0.912079;;
22/09/2018;0.9964;0.913461;;
22/09/2018;0.996438;0.914295;;
22/09/2018;0.996344;0.908192;;
22/09/2018;0.996334;0.90893;;
23/09/2018;0.995224;0.905644;;
23/09/2018;0.995205;0.915853;;
23/09/2018;0.99508;0.908521;;
23/09/2018;0.995126;0.911789;;
23/09/2018;0.995076;0.908799;;
23/09/2018;0.995111;0.910035;;
23/09/2018;0.994997;0.902502;;
23/09/2018;0.994988;0.901204;;
23/09/2018;0.994968;0.899414;;
23/09/2018;0.994973;0.904872;;
23/09/2018;0.994972;0.919914;;
23/09/2018;0.994969;0.917455;;
23/09/2018;0.994972;0.915965;;
23/09/2018;0.994961;0.913379;;
23/09/2018;0.994962;0.913464;;
23/09/2018;0.994976;0.914617;;
23/09/2018;0.994951;0.917368;;
23/09/2018;0.994951;0.922461;;
23/09/2018;0.994949;0.918348;;
23/09/2018;0.994952;0.922303;;
23/09/2018;0.994948;0.924128;;
23/09/2018;0.994948;0.930918;;
23/09/2018;0.994948;0.928615;;
23/09/2018;0.994948;0.930499;;
23/09/2018;0.994948;0.933084;;
23/09/2018;0.994948;0.934738;;
23/09/2018;0.994949;0.935526;;
23/09/2018;0.994948;0.93579;;
23/09/2018;0.994948;0.938664;;
23/09/2018;0.994949;0.941073;;
23/09/2018;0.994948;0.939902;;
23/09/2018;0.994947;0.938618;;
23/09/2018;0.99495;0.940431;;
23/09/2018;0.994947;0.938953;;
23/09/2018;0.994962;0.943806;;
23/09/2018;0.994955;0.944351;;
23/09/2018;0.994944;0.948757;;
23/09/2018;0.994944;0.949275;;
23/09/2018;0.994943;0.947784;;
23/09/2018;0.994943;0.947425;;
23/09/2018;0.994943;0.949227;;
23/09/2018;0.994943;0.948043;;
23/09/2018;0.994942;0.939961;;
23/09/2018;0.994942;0.939591;;
23/09/2018;0.994941;0.934461;;
23/09/2018;0.994941;0.933682;;
23/09/2018;0.994941;0.935816;;
23/09/2018;0.994941;0.936036;;
24/09/2018;0.994941;0.934307;;
24/09/2018;0.994941;0.93313;;
24/09/2018;0.994941;0.932357;;
24/09/2018;0.994941;0.935014;;
24/09/2018;0.994941;0.931837;;
24/09/2018;0.994941;0.931689;;
24/09/2018;0.994941;0.93212;;
24/09/2018;0.994941;0.938406;;
24/09/2018;0.994941;0.932517;;
24/09/2018;0.994941;0.930046;;
24/09/2018;0.994941;0.931888;;
24/09/2018;0.994941;0.930448;;
24/09/2018;0.994939;0.921352;;
24/09/2018;0.994939;0.924667;;
24/09/2018;0.99494;0.936245;;
24/09/2018;0.99494;0.943805;;
24/09/2018;0.99494;0.941454;;
24/09/2018;0.994939;0.941816;;
24/09/2018;0.994939;0.941648;;
24/09/2018;0.994939;0.937928;;
24/09/2018;0.99494;0.939536;;
24/09/2018;0.99494;0.939643;;
24/09/2018;0.99494;0.940167;;
24/09/2018;0.994939;0.940252;;
24/09/2018;0.994939;0.941411;;
24/09/2018;0.994939;0.943502;;
24/09/2018;0.994938;0.941061;;
24/09/2018;0.99494;0.939013;;
24/09/2018;0.994936;0.930233;;
24/09/2018;0.994936;0.928836;;
24/09/2018;0.994917;0.92323;;
24/09/2018;0.99489;0.908254;;
24/09/2018;0.994891;0.918401;;
24/09/2018;0.994891;0.914355;;
24/09/2018;0.994889;0.908903;;
24/09/2018;0.994881;0.900767;;
24/09/2018;0.994859;0.896316;;
24/09/2018;0.994821;0.881954;;
24/09/2018;0.99483;0.89595;;
24/09/2018;0.994828;0.900765;;
24/09/2018;0.994828;0.897748;;
24/09/2018;0.994823;0.889129;;
24/09/2018;0.994895;0.896959;;
24/09/2018;0.994873;0.909875;;
24/09/2018;0.994863;0.906605;;
24/09/2018;0.994859;0.906459;;
24/09/2018;0.994858;0.901132;;
24/09/2018;0.994852;0.904361;;
25/09/2018;0.99485;0.896359;;
25/09/2018;0.994841;0.88901;;
25/09/2018;0.994898;0.893417;;
25/09/2018;0.994747;0.892347;;
25/09/2018;0.999087;0.903961;;
25/09/2018;0.994786;0.898871;;
25/09/2018;0.994336;0.897899;;
25/09/2018;0.993194;0.894353;;
25/09/2018;0.988018;0.892971;;
25/09/2018;0.986096;0.889681;;
25/09/2018;0.988435;0.893758;;
25/09/2018;0.985942;0.897156;;
25/09/2018;0.984275;0.892087;;
25/09/2018;0.984378;0.892316;;
25/09/2018;0.984163;0.889237;;
25/09/2018;0.981696;0.865761;;
25/09/2018;0.981712;0.866882;;
25/09/2018;0.981708;0.867804;;
25/09/2018;0.981405;0.840292;;
25/09/2018;0.981217;0.834591;;
25/09/2018;0.981022;0.828547;;
25/09/2018;0.981088;0.830914;;
25/09/2018;0.981006;0.843033;;
25/09/2018;0.980996;0.845355;;
25/09/2018;0.981009;0.855608;;
25/09/2018;0.980999;0.848563;;
25/09/2018;0.981;0.850859;;
25/09/2018;0.980981;0.83537;;
25/09/2018;0.980988;0.841803;;
25/09/2018;0.980978;0.839931;;
25/09/2018;0.980942;0.828378;;
25/09/2018;0.980925;0.820051;;
25/09/2018;0.980929;0.825182;;
25/09/2018;0.980918;0.807496;;
25/09/2018;0.980923;0.817522;;
25/09/2018;0.980923;0.824552;;
25/09/2018;0.980922;0.820692;;
25/09/2018;0.98092;0.823637;;
25/09/2018;0.980918;0.818657;;
25/09/2018;0.980915;0.822214;;
25/09/2018;0.980917;0.817823;;
25/09/2018;0.980914;0.811189;;
25/09/2018;0.980918;0.816573;;
25/09/2018;0.980916;0.830333;;
25/09/2018;0.980915;0.827149;;
25/09/2018;0.980915;0.824801;;
25/09/2018;0.980914;0.822562;;
25/09/2018;0.980915;0.825636;;
26/09/2018;0.980913;0.823886;;
26/09/2018;0.980913;0.824377;;
26/09/2018;0.980913;0.827382;;
26/09/2018;0.980913;0.826524;;
26/09/2018;0.980913;0.824574;;
26/09/2018;0.980912;0.820682;;
26/09/2018;0.980911;0.82029;;
26/09/2018;0.980911;0.81889;;
26/09/2018;0.980911;0.822915;;
26/09/2018;0.980911;0.82803;;
26/09/2018;0.980911;0.830805;;
26/09/2018;0.980911;0.835456;;
26/09/2018;0.980911;0.838386;;
26/09/2018;0.980911;0.846209;;
26/09/2018;0.980911;0.842497;;
26/09/2018;0.980913;0.843963;;
26/09/2018;0.980911;0.841002;;
26/09/2018;0.980911;0.846059;;
26/09/2018;0.980913;0.848991;;
26/09/2018;0.980911;0.847046;;
26/09/2018;0.980906;0.847124;;
26/09/2018;0.980901;0.843811;;
26/09/2018;0.9809;0.842077;;
26/09/2018;0.980895;0.838805;;
26/09/2018;0.980892;0.839562;;
26/09/2018;0.980892;0.838279;;
26/09/2018;0.980892;0.84244;;
26/09/2018;0.980892;0.843614;;
26/09/2018;0.980892;0.848962;;
26/09/2018;0.980893;0.847696;;
26/09/2018;0.980892;0.845897;;
26/09/2018;0.980892;0.846524;;
26/09/2018;0.980892;0.846827;;
26/09/2018;0.980892;0.84711;;
26/09/2018;0.980892;0.846296;;
26/09/2018;0.980892;0.844526;;
26/09/2018;0.98089;0.841925;;
26/09/2018;0.980889;0.842866;;
26/09/2018;0.980889;0.844296;;
26/09/2018;0.980888;0.844826;;
26/09/2018;0.980889;0.845172;;
26/09/2018;0.980886;0.843491;;
26/09/2018;0.980885;0.842256;;
26/09/2018;0.980907;0.84345;;
26/09/2018;0.980867;0.844137;;
26/09/2018;0.980867;0.840864;;
26/09/2018;0.980872;0.841386;;
26/09/2018;0.98087;0.851906;;
27/09/2018;0.981291;0.852577;;
27/09/2018;0.971175;0.852046;;
27/09/2018;0.985301;0.853246;;
27/09/2018;0.974734;0.852306;;
27/09/2018;0.968229;0.849782;;
27/09/2018;1.007601;0.855112;;
27/09/2018;1.010744;0.856996;;
27/09/2018;1.005018;0.855275;;
27/09/2018;0.992953;0.853886;;
27/09/2018;0.99985;0.855925;;
27/09/2018;0.998048;0.854794;;
27/09/2018;0.99867;0.854724;;
27/09/2018;0.984571;0.850375;;
27/09/2018;0.964806;0.837881;;
27/09/2018;0.959038;0.833328;;
27/09/2018;0.961569;0.852198;;
27/09/2018;0.95778;0.850016;;
27/09/2018;0.96046;0.847844;;
27/09/2018;0.957539;0.858154;;
27/09/2018;0.958039;0.858254;;
27/09/2018;0.960137;0.862165;;
27/09/2018;0.958252;0.857753;;
27/09/2018;0.957003;0.858716;;
27/09/2018;0.956048;0.861402;;
27/09/2018;0.955969;0.862815;;
27/09/2018;0.955877;0.862233;;
27/09/2018;0.955857;0.861539;;
27/09/2018;0.955813;0.861233;;
27/09/2018;0.955805;0.862115;;
27/09/2018;0.955806;0.862641;;
27/09/2018;0.955801;0.860524;;
27/09/2018;0.955795;0.860905;;
27/09/2018;0.955789;0.86251;;
27/09/2018;0.955788;0.857421;;
27/09/2018;0.955788;0.851097;;
27/09/2018;0.955789;0.853125;;
27/09/2018;0.955788;0.853988;;
27/09/2018;0.955788;0.852615;;
27/09/2018;0.955788;0.859726;;
27/09/2018;0.955788;0.85979;;
27/09/2018;0.955788;0.860549;;
27/09/2018;0.955788;0.863541;;
27/09/2018;0.955791;0.870801;;
27/09/2018;0.955845;0.874203;;
27/09/2018;0.954974;0.870956;;
27/09/2018;0.957029;0.870634;;
27/09/2018;0.95825;0.872197;;
27/09/2018;0.955479;0.871583;;
28/09/2018;0.957566;0.872386;;
28/09/2018;0.95199;0.871305;;
28/09/2018;0.951757;0.872459;;
28/09/2018;0.951663;0.873459;;
28/09/2018;0.951709;0.874221;;
28/09/2018;0.951635;0.873483;;
28/09/2018;0.951407;0.879009;;
28/09/2018;0.951397;0.877175;;
28/09/2018;0.951393;0.877296;;
28/09/2018;0.951393;0.874339;;
28/09/2018;0.95139;0.869469;;
28/09/2018;0.951386;0.868566;;
28/09/2018;0.951386;0.86782;;
28/09/2018;0.951386;0.866513;;
28/09/2018;0.951385;0.869235;;
28/09/2018;0.951385;0.869426;;
28/09/2018;0.951385;0.869427;;
28/09/2018;0.951385;0.869702;;
28/09/2018;0.951385;0.869612;;
28/09/2018;0.951385;0.868157;;
28/09/2018;0.951385;0.867032;;
28/09/2018;0.951385;0.866427;;
28/09/2018;0.951385;0.866903;;
28/09/2018;0.951385;0.866561;;
28/09/2018;0.951385;0.863677;;
28/09/2018;0.951385;0.863168;;
28/09/2018;0.951385;0.861596;;
28/09/2018;0.951385;0.862266;;
28/09/2018;0.951385;0.862022;;
28/09/2018;0.951385;0.865385;;
28/09/2018;0.951385;0.863496;;
28/09/2018;0.951385;0.862101;;
28/09/2018;0.951385;0.858433;;
28/09/2018;0.951385;0.855981;;
28/09/2018;0.951385;0.84616;;
28/09/2018;0.951385;0.848249;;
28/09/2018;0.951385;0.846051;;
28/09/2018;0.951385;0.850188;;
28/09/2018;0.951385;0.850493;;
28/09/2018;0.951385;0.85058;;
28/09/2018;0.951385;0.850592;;
28/09/2018;0.951385;0.84502;;
28/09/2018;0.951385;0.84621;;
28/09/2018;0.951385;0.846752;;
28/09/2018;0.951385;0.852679;;
28/09/2018;0.951385;0.853144;;
28/09/2018;0.951385;0.851712;;
28/09/2018;0.951385;0.851667;;
29/09/2018;0.951385;0.851383;;
29/09/2018;0.951385;0.85286;;
29/09/2018;0.951385;0.85082;;
29/09/2018;0.951384;0.853235;;
29/09/2018;0.951385;0.854638;;
29/09/2018;0.951384;0.853365;;
29/09/2018;0.951384;0.852039;;
29/09/2018;0.951382;0.850121;;
29/09/2018;0.951382;0.849511;;
29/09/2018;0.951381;0.851942;;
29/09/2018;0.951381;0.848957;;
29/09/2018;0.95138;0.84851;;
29/09/2018;0.95138;0.846361;;
29/09/2018;0.95138;0.847457;;
29/09/2018;0.95138;0.848989;;
29/09/2018;0.95138;0.849112;;
29/09/2018;0.951379;0.849337;;
29/09/2018;0.951379;0.849756;;
29/09/2018;0.95138;0.848219;;
29/09/2018;0.951379;0.846865;;
29/09/2018;0.951377;0.843476;;
29/09/2018;0.951377;0.848188;;
29/09/2018;0.951377;0.851035;;
29/09/2018;0.951377;0.851155;;
29/09/2018;0.951377;0.849868;;
29/09/2018;0.951377;0.852095;;
29/09/2018;0.951377;0.849786;;
29/09/2018;0.951377;0.849962;;
29/09/2018;0.951377;0.848765;;
29/09/2018;0.951377;0.848977;;
29/09/2018;0.951377;0.8474;;
29/09/2018;0.951377;0.848151;;
29/09/2018;0.951377;0.84852;;
29/09/2018;0.951377;0.850566;;
29/09/2018;0.951377;0.855797;;
29/09/2018;0.951377;0.854753;;
29/09/2018;0.951377;0.859308;;
29/09/2018;0.951377;0.858493;;
29/09/2018;0.951377;0.859056;;
29/09/2018;0.951377;0.862448;;
29/09/2018;0.951377;0.862923;;
29/09/2018;0.951377;0.863376;;
29/09/2018;0.95138;0.863842;;
29/09/2018;0.951375;0.860781;;
29/09/2018;0.951374;0.861546;;
29/09/2018;0.951373;0.861687;;
29/09/2018;0.951373;0.861723;;
29/09/2018;0.951373;0.860827;;
30/09/2018;0.951377;0.861129;;
30/09/2018;0.951368;0.859539;;
30/09/2018;0.951368;0.859703;;
30/09/2018;0.951368;0.859751;;
30/09/2018;0.951368;0.859139;;
30/09/2018;0.951368;0.858552;;
30/09/2018;0.951368;0.857158;;
30/09/2018;0.951368;0.857186;;
30/09/2018;0.951368;0.856956;;
30/09/2018;0.951368;0.859332;;
30/09/2018;0.951368;0.858833;;
30/09/2018;0.951368;0.857149;;
30/09/2018;0.951368;0.856841;;
30/09/2018;0.951368;0.856776;;
30/09/2018;0.951368;0.856022;;
30/09/2018;0.951368;0.854977;;
30/09/2018;0.951368;0.854056;;
30/09/2018;0.951368;0.854742;;
30/09/2018;0.951367;0.851168;;
30/09/2018;0.951367;0.854778;;
30/09/2018;0.951367;0.853825;;
30/09/2018;0.951367;0.854331;;
30/09/2018;0.951367;0.854993;;
30/09/2018;0.951366;0.852911;;
30/09/2018;0.951366;0.854139;;
30/09/2018;0.951367;0.854348;;
30/09/2018;0.951366;0.851221;;
30/09/2018;0.951368;0.851054;;
30/09/2018;0.951364;0.850933;;
30/09/2018;0.951362;0.852753;;
30/09/2018;0.951362;0.852192;;
30/09/2018;0.951367;0.854212;;
30/09/2018;0.951357;0.85377;;
30/09/2018;0.951357;0.853472;;
30/09/2018;0.951354;0.852521;;
30/09/2018;0.951354;0.85201;;
30/09/2018;0.951353;0.85294;;
30/09/2018;0.951353;0.853183;;
30/09/2018;0.951353;0.854641;;
30/09/2018;0.951357;0.858859;;
30/09/2018;0.951353;0.855603;;
30/09/2018;0.951354;0.855246;;
30/09/2018;0.951354;0.854937;;
30/09/2018;0.951353;0.853391;;
30/09/2018;0.951353;0.853971;;
30/09/2018;0.951352;0.853972;;
30/09/2018;0.951352;0.853451;;
30/09/2018;0.951352;0.854484;;
01/10/2018;0.951352;0.854178;;
01/10/2018;0.951351;0.851381;;
01/10/2018;0.951351;0.849679;;
01/10/2018;0.951351;0.849226;;
01/10/2018;0.951351;0.849731;;
01/10/2018;0.951351;0.848946;;
01/10/2018;0.951351;0.846113;;
01/10/2018;0.951351;0.842026;;
01/10/2018;0.951351;0.845044;;
01/10/2018;0.951351;0.845642;;
01/10/2018;0.951351;0.8345;;
01/10/2018;0.951351;0.835362;;
01/10/2018;0.951351;0.833539;;
01/10/2018;0.951351;0.840344;;
01/10/2018;0.951351;0.848004;;
01/10/2018;0.951351;0.850186;;
01/10/2018;0.951351;0.849002;;
01/10/2018;0.951351;0.847384;;
01/10/2018;0.951351;0.852369;;
01/10/2018;0.951351;0.850815;;
01/10/2018;0.951351;0.851571;;
01/10/2018;0.951351;0.852707;;
01/10/2018;0.951351;0.851731;;
01/10/2018;0.951351;0.851401;;
01/10/2018;0.951351;0.853436;;
01/10/2018;0.951351;0.85295;;
01/10/2018;0.95135;0.851473;;
01/10/2018;0.95135;0.850639;;
01/10/2018;0.951348;0.84899;;
01/10/2018;0.951347;0.849585;;
01/10/2018;0.951347;0.847684;;
01/10/2018;0.951348;0.851052;;
01/10/2018;0.951348;0.849327;;
01/10/2018;0.951347;0.848439;;
01/10/2018;0.951344;0.848527;;
01/10/2018;0.951345;0.850261;;
01/10/2018;0.951343;0.84966;;
01/10/2018;0.951343;0.850563;;
01/10/2018;0.951343;0.850307;;
01/10/2018;0.951343;0.84995;;
01/10/2018;0.951343;0.84962;;
01/10/2018;0.951343;0.847062;;
01/10/2018;0.951342;0.845917;;
01/10/2018;0.951344;0.847074;;
01/10/2018;0.951336;0.84234;;
01/10/2018;0.951333;0.824347;;
01/10/2018;0.951333;0.833502;;
01/10/2018;0.951333;0.82975;;
02/10/2018;0.951334;0.839364;;
02/10/2018;0.951333;0.836074;;
02/10/2018;0.951333;0.830541;;
02/10/2018;0.951333;0.834891;;
02/10/2018;0.951333;0.83297;;
02/10/2018;0.951333;0.840357;;
02/10/2018;0.951333;0.835497;;
02/10/2018;0.951333;0.831707;;
02/10/2018;0.951333;0.830398;;
02/10/2018;0.951333;0.831151;;
02/10/2018;0.951333;0.853379;;
02/10/2018;0.951333;0.85153;;
02/10/2018;0.951333;0.851124;;
