date;0.1MDD;0.4MDD;0.5MDD;datealt;CRIX
27/05/2017;16.482916;24.715638;40.868077;;
27/05/2017;17.364985;26.573374;43.940277;;
27/05/2017;17.169266;26.003172;42.9074;;
27/05/2017;17.080667;25.237162;41.659212;;
27/05/2017;17.445907;25.046892;41.357009;;
27/05/2017;17.687794;25.564618;42.204008;;
27/05/2017;17.540605;25.354036;41.811873;;
27/05/2017;17.427153;24.802733;41.019918;;
27/05/2017;17.434244;26.513346;42.393048;;
27/05/2017;17.406434;25.88614;41.482248;;
27/05/2017;17.301213;25.113315;40.113747;;
27/05/2017;17.304041;24.705392;39.755637;;
27/05/2017;17.62919;25.267929;40.584779;;
27/05/2017;17.78153;25.401514;40.884032;;
27/05/2017;18.416452;26.741623;42.635429;;
27/05/2017;18.306222;26.773213;42.574194;;
27/05/2017;18.21631;26.374365;42.034571;;
27/05/2017;18.207343;26.98398;42.685894;;
28/05/2017;18.206303;26.866538;43.046375;;
28/05/2017;18.216637;27.202297;43.446384;;
28/05/2017;18.218399;27.449556;43.800164;;
28/05/2017;18.249121;27.65248;44.232625;;
28/05/2017;18.250922;27.680743;43.8429;;
28/05/2017;18.54561;28.318248;44.065603;;
28/05/2017;18.383067;28.066426;43.165953;;
28/05/2017;18.759383;28.572692;44.166208;;
28/05/2017;18.686369;28.82649;44.162631;;
28/05/2017;18.734966;29.704592;44.218255;;
28/05/2017;18.787148;29.44322;44.085767;;
28/05/2017;18.612611;30.082319;44.921082;;
28/05/2017;18.564433;29.868226;45.178996;;
28/05/2017;18.394246;29.083047;44.896894;;
28/05/2017;18.472672;29.56093;45.005722;;
28/05/2017;18.4418;28.960136;44.633982;;
28/05/2017;18.434348;28.498056;44.748937;;
28/05/2017;18.431824;28.120307;44.800076;;
28/05/2017;18.443062;28.296497;44.815363;;
28/05/2017;19.164862;28.890286;45.081504;;
28/05/2017;18.907477;28.401039;44.504919;;
28/05/2017;18.942969;28.604344;44.595302;;
28/05/2017;18.121439;27.680215;43.812016;;
28/05/2017;18.391428;28.11478;44.037091;;
28/05/2017;18.434944;28.38989;44.290707;;
28/05/2017;18.295969;27.79185;43.328691;;
28/05/2017;19.133224;29.516543;45.315083;;
28/05/2017;18.858767;28.637557;43.939874;;
28/05/2017;18.682762;27.783729;41.810453;;
28/05/2017;18.750989;28.588106;43.441046;;
28/05/2017;18.75313;28.551564;44.078321;;
28/05/2017;18.860474;29.351239;45.27358;;
28/05/2017;18.791449;29.310372;45.442793;;
28/05/2017;18.796849;30.014834;46.021459;;
28/05/2017;18.792313;30.001549;45.712636;;
28/05/2017;18.797265;29.822757;45.834015;;
28/05/2017;18.797308;30.460169;46.149233;;
28/05/2017;18.803716;30.482787;46.422838;;
28/05/2017;18.777969;30.85152;46.212133;;
28/05/2017;18.945508;31.034711;46.618119;;
28/05/2017;19.104878;31.042263;46.964679;;
28/05/2017;19.284439;31.322889;47.149321;;
28/05/2017;19.249734;31.263287;46.500715;;
28/05/2017;19.28278;31.373399;46.889162;;
28/05/2017;19.275122;30.95777;45.773967;;
28/05/2017;19.302007;31.037262;45.935479;;
28/05/2017;19.140565;30.510384;45.177008;;
28/05/2017;19.278519;31.015627;45.93777;;
29/05/2017;19.103445;30.743308;45.618306;;
29/05/2017;19.208611;31.117893;46.222193;;
29/05/2017;19.850338;32.063181;47.747058;;
29/05/2017;19.608316;31.637731;47.168012;;
29/05/2017;19.433623;31.541231;47.021484;;
29/05/2017;19.262092;31.297843;46.723279;;
29/05/2017;19.06619;30.977248;46.315096;;
29/05/2017;19.069056;31.201787;46.659544;;
29/05/2017;19.131015;31.351495;47.078636;;
29/05/2017;19.066998;31.255512;46.994631;;
29/05/2017;19.06001;31.450313;47.104956;;
29/05/2017;19.045957;31.147609;46.497311;;
29/05/2017;19.039434;30.95675;46.451398;;
29/05/2017;19.044821;31.054632;46.363125;;
29/05/2017;19.0337;31.056728;46.210285;;
29/05/2017;19.017273;30.84078;46.0084;;
29/05/2017;19.120261;30.605676;45.726153;;
29/05/2017;18.090471;28.874855;43.644504;;
29/05/2017;18.99395;30.339357;45.786371;;
29/05/2017;18.866965;30.170711;45.477868;;
29/05/2017;18.874949;30.392784;46.255664;;
29/05/2017;18.924649;30.479905;46.43294;;
29/05/2017;18.968104;30.567203;46.49608;;
29/05/2017;18.967531;30.663045;47.06373;;
29/05/2017;18.920282;30.501793;46.758678;;
29/05/2017;18.902329;30.37244;46.649623;;
29/05/2017;18.890685;30.690909;46.770623;;
29/05/2017;18.902847;30.908507;46.858828;;
29/05/2017;18.980292;31.114599;47.398797;;
29/05/2017;18.898187;31.176124;47.362441;;
29/05/2017;18.712043;31.1679;47.039369;;
29/05/2017;18.777405;31.148753;47.190713;;
29/05/2017;18.713524;31.183676;46.95802;;
29/05/2017;18.838403;31.417313;47.196087;;
29/05/2017;18.605148;30.878677;45.875811;;
29/05/2017;18.568043;30.745822;45.74045;;
29/05/2017;18.785073;31.233987;46.448703;;
29/05/2017;18.635022;31.000039;45.98439;;
29/05/2017;18.578503;30.921961;45.901998;;
29/05/2017;18.635835;30.968942;45.968579;;
29/05/2017;18.593526;30.823921;46.284431;;
29/05/2017;18.633806;30.98048;46.561302;;
29/05/2017;18.828472;30.983216;46.45977;;
29/05/2017;18.955229;31.85679;46.683972;;
29/05/2017;18.832193;31.585717;46.409857;;
29/05/2017;18.657526;31.256631;45.771391;;
29/05/2017;18.809964;31.517981;46.076401;;
29/05/2017;19.247437;32.036057;46.826198;;
30/05/2017;19.269086;31.834003;46.437001;;
30/05/2017;19.364721;32.381257;47.631521;;
30/05/2017;19.396408;32.620909;47.778552;;
30/05/2017;19.289625;32.247321;47.399467;;
30/05/2017;19.1686;31.95633;46.88861;;
30/05/2017;19.190777;32.105642;47.079781;;
30/05/2017;19.157033;31.987966;47.004383;;
30/05/2017;19.194835;32.386922;47.848621;;
30/05/2017;19.062356;31.87967;47.244915;;
30/05/2017;18.959704;31.584137;46.756251;;
30/05/2017;19.352435;32.299689;47.878699;;
30/05/2017;19.168217;32.189368;47.483073;;
30/05/2017;19.30864;32.345581;48.165818;;
30/05/2017;19.201873;31.976238;47.651028;;
30/05/2017;19.043238;31.64164;47.044785;;
30/05/2017;19.578023;32.416087;48.464336;;
30/05/2017;18.648553;31.66677;46.747606;;
30/05/2017;19.209928;32.33458;47.928671;;
30/05/2017;19.554551;32.543842;48.429382;;
30/05/2017;19.548659;32.762814;48.963042;;
30/05/2017;19.484481;32.639708;48.894002;;
30/05/2017;19.463803;32.883694;49.510946;;
30/05/2017;19.440403;32.536249;49.15572;;
30/05/2017;19.443669;32.828377;49.394475;;
30/05/2017;19.452816;33.282723;50.410684;;
30/05/2017;19.460102;33.437126;50.596829;;
30/05/2017;19.445769;33.078853;50.078607;;
30/05/2017;19.052663;32.055236;48.479147;;
30/05/2017;19.50061;32.710289;49.859805;;
30/05/2017;19.59533;32.485459;49.787802;;
30/05/2017;19.425514;32.462195;49.639707;;
30/05/2017;19.69542;32.897063;50.434231;;
30/05/2017;19.595956;32.821533;50.294637;;
30/05/2017;19.437941;32.398972;49.45781;;
30/05/2017;19.610307;32.766434;50.033638;;
30/05/2017;19.494012;32.562417;49.408632;;
30/05/2017;19.461531;32.503571;49.384735;;
30/05/2017;19.42016;32.421091;49.395278;;
30/05/2017;19.274398;31.450047;47.972669;;
30/05/2017;19.347461;32.273507;49.091634;;
30/05/2017;19.076628;31.725268;48.25206;;
30/05/2017;18.893164;31.232501;47.615679;;
30/05/2017;18.74431;30.907039;47.080459;;
30/05/2017;18.872025;31.145412;47.449087;;
30/05/2017;18.989769;31.620378;48.108335;;
30/05/2017;18.443563;30.39916;46.441916;;
30/05/2017;18.69573;30.851965;47.23783;;
30/05/2017;18.772961;30.90391;47.262888;;
31/05/2017;18.835953;30.773442;47.083808;;
31/05/2017;18.817193;30.77868;47.018223;;
31/05/2017;19.033839;31.491241;48.11395;;
31/05/2017;18.682121;31.119315;47.152882;;
31/05/2017;18.362313;30.425793;45.961067;;
31/05/2017;18.49621;30.291909;44.917895;;
31/05/2017;18.419854;30.369443;45.13488;;
31/05/2017;18.285809;29.610618;43.816157;;
31/05/2017;18.36908;32.804672;49.534385;;
31/05/2017;18.394123;32.392478;48.300597;;
31/05/2017;18.41664;33.478963;50.176551;;
31/05/2017;18.422084;33.538733;50.435101;;
31/05/2017;18.357249;33.662035;50.692529;;
31/05/2017;18.368451;33.37634;50.279874;;
31/05/2017;18.460087;34.091933;51.254325;;
31/05/2017;18.57073;34.477727;51.852812;;
31/05/2017;18.702505;34.783231;52.125821;;
31/05/2017;18.715102;34.801804;52.105623;;
31/05/2017;18.424657;34.119702;51.226849;;
31/05/2017;18.37104;34.141058;51.218506;;
31/05/2017;18.557512;34.2348;51.232058;;
31/05/2017;18.382541;33.958538;50.741337;;
31/05/2017;18.586322;34.367101;51.624988;;
31/05/2017;18.842965;34.671161;52.027087;;
31/05/2017;18.823512;34.714658;52.145271;;
31/05/2017;18.98455;34.903468;52.408557;;
31/05/2017;19.046932;35.10373;52.576544;;
31/05/2017;18.894312;34.853374;52.751105;;
31/05/2017;18.456802;33.264551;51.339615;;
31/05/2017;18.389624;33.20889;50.961571;;
31/05/2017;18.326061;32.822098;50.39667;;
31/05/2017;18.328207;33.45036;51.233873;;
31/05/2017;18.306058;33.023574;50.554312;;
31/05/2017;18.277513;32.583059;49.83586;;
31/05/2017;18.334586;33.408537;51.245387;;
31/05/2017;18.307061;33.083732;50.791017;;
31/05/2017;18.450243;33.738623;52.158111;;
31/05/2017;18.461053;33.873422;52.2032;;
31/05/2017;18.576499;33.861549;52.389799;;
31/05/2017;18.492664;33.963664;52.565595;;
31/05/2017;18.488074;34.079572;52.62868;;
31/05/2017;19.023094;34.716243;54.053007;;
31/05/2017;18.964028;34.65052;54.037316;;
31/05/2017;18.934556;34.783838;55.17743;;
31/05/2017;18.884588;34.621256;54.955415;;
31/05/2017;18.911919;34.593843;54.946076;;
31/05/2017;18.967085;35.328141;56.258464;;
31/05/2017;18.929587;35.384242;56.319806;;
01/06/2017;18.827799;34.861329;55.578086;;
01/06/2017;18.844104;34.846436;55.51792;;
01/06/2017;18.717878;34.791796;55.5672;;
01/06/2017;18.79696;34.986784;55.995422;;
01/06/2017;18.821142;35.11438;56.208747;;
01/06/2017;18.831043;35.307401;56.551358;;
01/06/2017;18.55372;34.640238;55.64318;;
01/06/2017;18.359028;33.896486;54.812309;;
01/06/2017;18.522016;34.275022;55.446422;;
01/06/2017;18.471493;34.308225;55.47659;;
01/06/2017;18.499442;34.086004;55.345243;;
01/06/2017;18.473552;34.181952;55.4235;;
01/06/2017;18.432331;34.048011;55.351584;;
01/06/2017;18.320289;33.2804;54.424118;;
01/06/2017;18.202773;32.932681;54.172768;;
01/06/2017;18.306302;32.929585;54.230413;;
01/06/2017;18.310151;32.976962;54.101354;;
01/06/2017;18.169117;33.059263;53.770648;;
01/06/2017;17.980214;32.647997;53.083825;;
01/06/2017;18.128857;33.063674;53.607117;;
01/06/2017;18.554014;34.611776;56.820806;;
01/06/2017;18.427413;34.123207;56.179705;;
01/06/2017;18.408632;34.04778;55.824003;;
01/06/2017;18.384129;33.941524;55.802614;;
01/06/2017;18.404276;34.544949;56.772277;;
01/06/2017;18.415403;34.674372;56.780843;;
01/06/2017;18.430875;34.867828;57.727071;;
01/06/2017;18.297058;33.823988;56.884346;;
01/06/2017;18.393678;34.139518;56.311216;;
01/06/2017;18.475125;34.70759;56.721409;;
01/06/2017;18.246133;34.050447;54.867399;;
01/06/2017;18.219188;33.858888;55.231125;;
01/06/2017;18.262359;34.007689;55.487455;;
01/06/2017;18.403026;34.327402;55.907454;;
01/06/2017;18.433172;34.34798;56.072928;;
01/06/2017;18.369305;34.008849;55.511211;;
01/06/2017;18.556489;34.35089;56.05782;;
01/06/2017;18.298689;33.833224;55.232802;;
01/06/2017;18.075458;33.828711;55.330824;;
01/06/2017;18.142841;33.651588;54.924005;;
01/06/2017;18.187697;34.054199;55.486495;;
01/06/2017;18.167944;34.027332;55.457401;;
01/06/2017;18.105429;34.006342;55.119905;;
01/06/2017;18.136094;34.259147;55.371334;;
01/06/2017;18.234605;34.205641;55.205861;;
01/06/2017;18.172453;33.907105;54.784171;;
01/06/2017;18.32686;34.227331;55.188633;;
01/06/2017;18.332794;34.208789;55.161537;;
02/06/2017;18.401995;34.93654;56.335384;;
02/06/2017;18.437051;34.705329;55.947802;;
02/06/2017;18.290609;34.332805;55.227298;;
02/06/2017;18.421371;34.820838;56.04309;;
02/06/2017;18.448277;34.849935;56.178244;;
02/06/2017;18.298078;34.352424;55.637;;
02/06/2017;18.20104;34.030881;55.303686;;
02/06/2017;18.129473;34.230221;55.229108;;
02/06/2017;18.312667;34.361022;55.131918;;
02/06/2017;18.153212;34.109746;53.640913;;
02/06/2017;18.333522;34.447501;55.818988;;
02/06/2017;18.228219;34.16378;54.811585;;
02/06/2017;18.11317;33.818453;53.58307;;
02/06/2017;18.004943;33.411951;52.516898;;
02/06/2017;18.104676;33.854196;53.409963;;
02/06/2017;18.159796;33.845092;53.373687;;
02/06/2017;17.929618;32.747416;51.742224;;
02/06/2017;17.8201;32.290867;51.043036;;
02/06/2017;18.275271;33.808392;53.406155;;
02/06/2017;18.185118;33.473273;52.973906;;
02/06/2017;18.208984;33.6389;53.30843;;
02/06/2017;18.042836;33.291816;52.742762;;
02/06/2017;17.998936;33.121277;52.534923;;
02/06/2017;17.86729;32.88215;52.239563;;
02/06/2017;17.900099;32.947887;52.134587;;
02/06/2017;17.995815;33.153438;52.470083;;
02/06/2017;17.627315;32.418053;51.277094;;
02/06/2017;18.039141;33.038348;51.829606;;
02/06/2017;18.523539;33.384682;52.388937;;
02/06/2017;18.298886;33.00345;51.460169;;
02/06/2017;18.237797;32.924641;51.282571;;
02/06/2017;18.106035;32.711077;50.946659;;
02/06/2017;18.240446;33.141849;51.750691;;
02/06/2017;18.166422;32.982554;51.536047;;
02/06/2017;18.118295;32.787643;51.211141;;
02/06/2017;18.10034;32.751966;51.105606;;
02/06/2017;18.192441;33.097057;51.984003;;
02/06/2017;18.108579;33.00518;51.813059;;
02/06/2017;18.01791;32.643906;51.237732;;
02/06/2017;17.971904;32.565973;51.042164;;
02/06/2017;17.888176;32.283489;50.60581;;
02/06/2017;17.863079;32.226555;50.519243;;
02/06/2017;17.888729;32.417138;50.671724;;
02/06/2017;17.800812;32.069668;50.238945;;
02/06/2017;17.687801;31.797351;49.878837;;
02/06/2017;17.580223;31.517561;49.319622;;
02/06/2017;17.60831;31.552108;49.478544;;
02/06/2017;17.703941;31.812754;49.902369;;
03/06/2017;17.916316;32.280627;50.617261;;
03/06/2017;17.924399;32.31432;50.64902;;
03/06/2017;17.790696;32.007091;50.206715;;
03/06/2017;17.780066;32.022721;50.251191;;
03/06/2017;17.736969;31.955439;50.100834;;
03/06/2017;17.781636;32.203024;50.382733;;
03/06/2017;17.830801;32.307131;50.581946;;
03/06/2017;17.863076;32.457469;50.759781;;
03/06/2017;17.864776;32.483748;50.592213;;
03/06/2017;17.77773;32.183618;50.272848;;
03/06/2017;17.733811;32.186845;50.361896;;
03/06/2017;17.713904;32.120565;50.218559;;
03/06/2017;17.582397;31.879837;49.697859;;
03/06/2017;17.493635;31.667217;49.36777;;
03/06/2017;17.431956;31.44979;49.167978;;
03/06/2017;17.391725;31.372709;48.904832;;
03/06/2017;17.333127;30.898673;48.232027;;
03/06/2017;17.225299;30.153924;47.178575;;
03/06/2017;17.108447;29.601412;46.404499;;
03/06/2017;17.207117;29.970758;46.89512;;
03/06/2017;17.32599;31.477353;48.872921;;
03/06/2017;17.290204;31.125737;48.478063;;
03/06/2017;17.407574;31.529528;49.46774;;
03/06/2017;17.48202;31.644797;49.486427;;
03/06/2017;17.618032;32.18985;50.630943;;
03/06/2017;17.588024;32.047563;50.177271;;
03/06/2017;17.554536;32.149953;51.335433;;
03/06/2017;17.584386;32.209;51.251111;;
03/06/2017;17.569829;32.054488;51.266572;;
03/06/2017;17.410671;31.556149;50.504896;;
03/06/2017;17.414281;31.660017;50.675449;;
03/06/2017;17.125048;30.866171;49.405567;;
03/06/2017;17.192235;31.040345;49.432612;;
03/06/2017;17.223544;31.115155;49.696679;;
03/06/2017;17.18878;31.015596;49.356946;;
03/06/2017;17.614813;31.748173;50.806857;;
03/06/2017;17.409913;31.09803;49.787722;;
03/06/2017;17.67179;31.948049;51.439336;;
03/06/2017;17.683192;32.019749;51.485744;;
03/06/2017;17.624649;31.844055;51.176627;;
03/06/2017;17.684399;32.202199;51.629436;;
03/06/2017;17.794083;32.342865;51.870259;;
03/06/2017;17.643329;31.889866;51.423224;;
03/06/2017;17.500002;31.331026;51.091951;;
03/06/2017;17.581911;31.72573;51.019336;;
03/06/2017;17.761915;32.82773;51.635207;;
03/06/2017;18.17124;33.493693;52.695273;;
03/06/2017;18.141894;33.444659;52.689975;;
04/06/2017;18.225797;33.823463;53.169586;;
04/06/2017;18.374692;34.107322;53.651407;;
04/06/2017;18.279137;34.186411;53.752969;;
04/06/2017;18.287971;33.987908;53.284097;;
04/06/2017;18.321705;34.108726;53.504647;;
04/06/2017;18.375131;34.342329;53.924884;;
04/06/2017;18.278049;33.849061;53.112522;;
04/06/2017;18.177412;33.097339;51.864989;;
04/06/2017;18.128839;33.02333;51.792936;;
04/06/2017;18.27418;33.602654;52.727247;;
04/06/2017;18.169087;33.155608;51.9896;;
04/06/2017;18.112098;33.112888;51.933755;;
04/06/2017;18.136692;33.487511;52.516557;;
04/06/2017;17.965274;32.749943;51.405112;;
04/06/2017;17.973454;32.486372;51.005583;;
04/06/2017;17.970586;32.643646;51.196997;;
04/06/2017;17.980805;32.984781;51.565955;;
04/06/2017;18.033688;33.213179;51.937457;;
04/06/2017;18.034105;33.211754;51.979457;;
04/06/2017;18.124033;33.3821;52.192327;;
04/06/2017;18.053043;33.070821;51.731488;;
04/06/2017;18.035832;33.023914;51.641025;;
04/06/2017;18.070687;33.164473;51.874987;;
04/06/2017;18.12513;33.320243;52.185243;;
04/06/2017;18.136817;33.359624;52.152758;;
04/06/2017;18.063089;33.209604;51.619013;;
04/06/2017;18.262083;33.523763;52.317571;;
04/06/2017;18.344202;33.723665;52.986547;;
04/06/2017;18.304176;33.687934;53.125363;;
04/06/2017;18.16377;33.408752;52.676494;;
04/06/2017;18.153068;33.360192;52.603858;;
04/06/2017;18.216435;33.474262;52.645589;;
04/06/2017;18.152901;33.621483;53.074799;;
04/06/2017;18.099332;33.419038;52.547337;;
04/06/2017;18.106933;33.522736;52.806456;;
04/06/2017;18.108225;33.529408;52.656651;;
04/06/2017;18.095626;33.419413;52.538987;;
04/06/2017;18.232011;33.561348;52.735495;;
04/06/2017;18.234903;33.517359;52.7139;;
04/06/2017;18.212005;33.951357;53.003004;;
04/06/2017;18.183969;34.000538;52.926056;;
04/06/2017;18.229028;34.071101;53.196648;;
04/06/2017;18.256895;34.172231;53.330002;;
04/06/2017;18.205997;34.022373;53.054248;;
04/06/2017;18.087292;33.794813;52.69184;;
04/06/2017;18.081277;34.056366;53.137341;;
04/06/2017;18.061756;34.195478;53.405834;;
04/06/2017;18.00357;33.874358;52.861977;;
05/06/2017;17.929921;33.318919;52.018173;;
05/06/2017;17.975523;33.64943;52.556979;;
05/06/2017;17.932783;33.39204;52.131775;;
05/06/2017;17.97451;33.461571;52.262225;;
05/06/2017;17.9219;33.339954;52.045934;;
05/06/2017;17.901183;33.125597;51.721108;;
05/06/2017;17.89284;32.942085;51.471507;;
05/06/2017;17.871449;32.889322;51.369294;;
05/06/2017;17.837272;32.967688;51.367974;;
05/06/2017;17.903648;33.297763;51.86786;;
05/06/2017;17.932348;33.226805;51.874415;;
05/06/2017;17.895344;32.873287;51.636093;;
05/06/2017;17.952482;33.050637;51.850584;;
05/06/2017;17.919422;32.856951;51.619453;;
05/06/2017;18.026124;32.969774;51.91578;;
05/06/2017;18.013561;32.868721;51.721401;;
05/06/2017;18.196801;33.231656;52.459557;;
05/06/2017;18.287823;33.431166;52.870224;;
05/06/2017;18.222918;33.353039;52.85405;;
05/06/2017;17.888071;32.939054;52.248492;;
05/06/2017;18.097229;33.40096;53.106979;;
05/06/2017;18.110209;33.437232;53.045359;;
05/06/2017;18.099852;33.402815;53.036551;;
05/06/2017;18.024047;32.951359;52.302247;;
05/06/2017;17.999311;32.850358;52.188968;;
05/06/2017;17.967102;32.746873;51.937247;;
05/06/2017;17.963208;33.239587;52.990234;;
05/06/2017;17.960356;32.927922;52.559514;;
05/06/2017;17.937844;32.657657;52.038756;;
05/06/2017;17.940715;32.5459;51.783776;;
05/06/2017;18.127327;32.757893;51.890124;;
05/06/2017;18.124673;32.77272;52.043248;;
05/06/2017;18.235532;33.094494;53.429613;;
05/06/2017;18.134413;32.730923;52.445885;;
05/06/2017;18.283292;33.126547;53.01891;;
05/06/2017;18.201828;32.993937;52.888251;;
05/06/2017;18.150456;33.227873;53.132126;;
05/06/2017;18.090868;33.106011;52.934131;;
05/06/2017;18.081683;33.13852;53.252408;;
05/06/2017;17.966933;32.909679;52.678338;;
05/06/2017;17.742276;32.301104;51.84488;;
05/06/2017;17.925621;32.514677;52.602376;;
05/06/2017;17.943404;32.663403;52.661697;;
05/06/2017;17.828731;32.203948;51.826216;;
05/06/2017;17.796188;32.154649;51.840761;;
05/06/2017;17.75422;31.648148;50.914299;;
05/06/2017;17.390277;30.017759;47.967634;;
05/06/2017;16.941534;27.65586;45.954987;;
06/06/2017;17.620866;29.296963;48.566883;;
06/06/2017;17.483535;28.947507;48.038574;;
06/06/2017;17.118177;26.755101;42.754085;;
06/06/2017;16.871198;26.259476;42.224277;;
06/06/2017;17.343347;27.507694;45.578596;;
06/06/2017;17.351588;27.55564;46.874687;;
06/06/2017;17.32304;27.486325;47.332817;;
06/06/2017;17.31788;27.817501;47.833456;;
06/06/2017;17.323629;28.690752;49.29121;;
06/06/2017;17.321689;28.206645;48.463736;;
06/06/2017;17.322321;28.083759;48.188787;;
06/06/2017;17.328731;28.078722;48.203604;;
06/06/2017;17.319346;27.920309;48.250021;;
06/06/2017;17.545788;28.619706;48.492497;;
06/06/2017;17.542488;28.507017;48.686539;;
06/06/2017;17.447788;28.400094;48.949709;;
06/06/2017;17.272206;27.95113;47.934478;;
06/06/2017;17.069271;27.806141;47.618976;;
06/06/2017;17.567817;28.344465;49.037484;;
06/06/2017;17.36099;27.916117;48.378887;;
06/06/2017;17.369854;27.954697;48.133488;;
06/06/2017;17.437557;28.026267;48.847684;;
06/06/2017;17.228088;27.425258;48.193692;;
06/06/2017;17.078705;27.255335;48.11017;;
06/06/2017;17.299657;27.47051;48.389341;;
06/06/2017;17.233276;27.358281;48.240773;;
06/06/2017;17.66275;28.452192;50.199653;;
06/06/2017;17.631464;28.346391;49.888532;;
06/06/2017;17.528315;28.006157;49.306966;;
06/06/2017;17.572983;28.245656;49.614129;;
06/06/2017;17.569038;28.482439;49.862927;;
06/06/2017;17.359567;28.131186;47.912663;;
06/06/2017;17.430865;28.332049;48.351295;;
06/06/2017;17.363978;28.715162;49.457535;;
06/06/2017;17.333367;28.579718;49.377762;;
06/06/2017;17.483597;29.33101;49.944239;;
06/06/2017;17.215503;28.980607;49.022731;;
06/06/2017;16.770872;27.79627;48.561347;;
06/06/2017;16.674383;26.770421;49.097942;;
06/06/2017;17.043973;27.953587;50.057502;;
06/06/2017;16.965997;27.860595;49.896436;;
06/06/2017;16.970734;27.867542;50.02043;;
06/06/2017;16.99375;27.936035;50.261475;;
06/06/2017;16.963506;28.133657;50.594747;;
06/06/2017;16.966911;28.261318;50.800828;;
06/06/2017;17.026922;28.577766;52.133706;;
06/06/2017;16.97362;28.34243;51.349978;;
06/06/2017;16.966595;28.503425;51.478128;;
07/06/2017;17.135323;29.063005;52.875786;;
07/06/2017;17.137539;29.1478;52.768777;;
07/06/2017;17.099647;28.978348;52.547383;;
07/06/2017;17.093231;28.662925;51.641452;;
07/06/2017;17.119873;28.810426;52.05647;;
07/06/2017;17.094742;28.824098;52.088932;;
07/06/2017;17.011625;28.744018;52.042966;;
07/06/2017;17.094046;29.08359;52.608528;;
07/06/2017;17.060552;28.951204;52.388409;;
07/06/2017;17.067426;29.072991;52.786625;;
07/06/2017;17.050637;29.04629;52.725965;;
07/06/2017;17.122865;29.11579;52.395638;;
07/06/2017;17.072305;28.35396;50.483435;;
07/06/2017;17.433293;30.004672;53.610835;;
07/06/2017;17.456343;29.369204;52.333704;;
07/06/2017;17.033426;29.367424;52.410361;;
07/06/2017;17.353747;29.450739;52.56035;;
07/06/2017;17.029751;30.420863;54.062067;;
07/06/2017;17.519771;31.12517;55.614717;;
07/06/2017;17.162869;30.848811;54.412564;;
07/06/2017;17.327513;31.413913;56.611508;;
07/06/2017;17.365432;31.35327;53.955022;;
07/06/2017;17.329208;31.591574;54.87194;;
07/06/2017;17.217074;30.85812;49.68909;;
07/06/2017;17.187465;30.952666;50.489353;;
07/06/2017;17.166305;30.099385;49.052249;;
07/06/2017;17.155733;29.032563;47.335215;;
07/06/2017;17.161455;31.509594;51.370184;;
07/06/2017;17.165905;31.381321;51.189644;;
07/06/2017;17.097901;31.748558;50.801409;;
07/06/2017;17.15451;31.513908;50.802118;;
07/06/2017;17.164377;31.424834;50.903993;;
07/06/2017;16.738253;30.925328;50.254562;;
07/06/2017;16.707618;30.93069;50.375275;;
07/06/2017;16.551994;31.052459;50.443405;;
07/06/2017;16.540681;30.983342;50.20823;;
07/06/2017;16.479599;30.905311;50.033164;;
07/06/2017;16.56951;31.15905;50.670594;;
07/06/2017;16.991941;31.91922;51.520085;;
07/06/2017;16.959932;31.711599;51.370819;;
07/06/2017;16.908501;31.660469;51.127911;;
07/06/2017;16.890458;31.490576;50.69935;;
07/06/2017;16.786984;31.165955;50.063274;;
07/06/2017;16.720173;30.592273;49.192664;;
07/06/2017;16.731607;31.46049;50.47973;;
07/06/2017;16.696727;30.911955;49.704485;;
07/06/2017;16.820314;32.19128;51.017007;;
07/06/2017;16.678657;31.706644;50.238759;;
08/06/2017;16.891682;32.264302;50.870768;;
08/06/2017;16.789283;31.994152;50.487229;;
08/06/2017;16.850016;31.903332;50.398557;;
08/06/2017;16.726783;31.628171;49.952305;;
08/06/2017;16.770951;31.785079;50.084367;;
08/06/2017;16.766011;31.668958;49.93527;;
08/06/2017;16.853731;31.552464;49.643842;;
08/06/2017;16.755058;31.37447;49.303267;;
08/06/2017;16.775307;31.479511;49.538311;;
08/06/2017;16.623714;30.919108;48.453173;;
08/06/2017;16.560958;30.586597;47.908542;;
08/06/2017;16.582304;30.842849;48.366878;;
08/06/2017;16.639396;31.620298;49.600316;;
08/06/2017;16.676534;31.560147;49.480109;;
08/06/2017;16.650891;31.478824;49.277451;;
08/06/2017;16.678514;31.38616;49.161024;;
08/06/2017;16.622473;31.383014;49.004171;;
08/06/2017;16.538469;30.991158;48.641704;;
08/06/2017;16.512256;30.85092;48.554635;;
08/06/2017;16.592268;31.097265;48.773914;;
08/06/2017;16.602646;31.301707;48.860629;;
08/06/2017;16.517252;31.232851;48.679596;;
08/06/2017;16.54317;31.122471;48.657155;;
08/06/2017;16.317266;30.790123;48.058532;;
08/06/2017;16.439538;31.055944;48.160114;;
08/06/2017;16.396179;30.990906;48.027213;;
08/06/2017;16.525258;31.157191;48.929988;;
08/06/2017;16.545791;31.266427;48.592702;;
08/06/2017;16.546759;31.323105;48.524885;;
08/06/2017;16.548741;31.348505;49.078421;;
08/06/2017;16.504062;31.26325;48.943913;;
08/06/2017;16.432118;31.070212;48.569445;;
08/06/2017;16.427206;31.377756;48.932312;;
08/06/2017;16.424816;31.248322;49.00279;;
08/06/2017;16.404518;31.187757;48.809956;;
08/06/2017;16.444178;31.375566;49.02728;;
